"id","name","sold","bottlesize_l","winpoints_signalled"
41135,"André Borodine Champagne Avize Brut 1995 0,75 l(1)",1,0.75,NULL
41334,"Goudoulin Vieil Armagnac 1900 0,7 l",1,0.7,NULL
41137,"George Goulet Champagne Blanc de Blancs Cuvee G Brut NV 0,75 l",NULL,0.75,NULL
41138,"Krug Grande Cuvee Brut NV 0,75 l",1,0.75,1
41139,"Laurent Perrier Grand Siecle Brut NV 0,75 l",1,0.75,1
41140,"Laurent Perrier Grand Siecle Brut NV 0,75 l",1,0.75,1
41141,"M. Brugnon Champagne Millesime Brut 2000 0,75 l(2)",1,0.75,NULL
41142,"Moet & Chandon Dom Perignon Brut 2004 1,5 l",1,1.5,1
41143,"Moet & Chandon Dom Perignon Brut 2004 1,5 l",1,1.5,1
41144,"Moet & Chandon Dom Perignon Brut 2004 1,5 l",1,1.5,1
41145,"Staatsweingüter Kloster Eberbach Kiedricher Gräfenberg Riesling Naturrein 1940 0,7 l",1,0.7,NULL
41146,"Calera Wine Company Jensen Vineyard Pinot Noir 1991 0,75 l",NULL,0.75,NULL
41147,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2005 0,75 l",1,0.75,NULL
41148,"Weingut Keller Westhofener Morstein Riesling Grosses Gewächs 2008 0,75 l",1,0.75,1
41149,"Weingut Keller Westhofener Morstein Riesling Grosses Gewächs 2008 0,75 l",1,0.75,1
41150,"Jakob´s Vineyard Cabernet-Sauvignon 2014 0,75 l",1,0.75,NULL
41151,"Neyret-Gachet Fine de Chateau Grillet Eau de Vie de Vin des Cotes du Rhone 45 % NV 0,7 l",1,0.7,NULL
41152,"Casanova di Neri Tenuta Nuova Brunello di Montalcino 2006 0,75 l",1,0.75,1
41153,"Duemani Cabernet Franc Duemani 2009 0,75 l",1,0.75,1
41154,"La Massa Chianti Classico Giorgio Primo 2007 0,75 l",1,0.75,1
41155,"Pieve Santa Restituta Gaja Brunello di Montalcino 2007 0,75 l",1,0.75,NULL
41156,"San Giusto a Rentennano La Ricolma 2006 0,75 l(1)",1,0.75,1
41157,"San Giusto a Rentennano Percarlo 2006 0,75 l",1,0.75,1
41158,"Siro Pacenti Brunello di Montalcino  2004 0,75 l",1,0.75,1
41159,"Tenuta il Poggione Brunello di Montalcino Vigna Paganelli Riserva 2004 0,75 l",1,0.75,1
41160,"Tenuta il Poggione Brunello di Montalcino Vigna Paganelli Riserva 2006 0,75 l",1,0.75,1
41161,"Tenuta il Poggione Brunello di Montalcino Vigna Paganelli Riserva 2007 0,75 l",1,0.75,1
41162,"Hudelot-Noellat, Alain Vosne Romanee ""Les Suchots"" 1er Cru 2006 0,75 l",1,0.75,NULL
41163,"Weingut Wittmann Brunnenhäuschen Riesling Grosses Gewächs 2012 0,75 l",1,0.75,NULL
41164,"Weingut Wittmann Brunnenhäuschen Riesling Grosses Gewächs 2013 0,75 l",1,0.75,1
41165,"Weingut Wittmann Brunnenhäuschen Riesling Grosses Gewächs 2014 0,75 l",1,0.75,1
41166,"Weingut Wittmann Brunnenhäuschen Riesling Grosses Gewächs 2015 0,75 l",1,0.75,1
41167,"Weingut Wittmann Brunnenhäuschen Riesling Grosses Gewächs 2016 0,75 l",1,0.75,1
41168,"Domaine Mugneret-Gibourg Echezeaux Grand Cru 2008 0,75 l",1,0.75,1
41169,"Chateau La Conseillante 1989 0,75 l",1,0.75,1
41170,"Chateau La Croix Toulifaut 1990 0,75 l(2)",1,0.75,1
41171,"Chateau Canon-La-Gaffeliere 1975 0,75 l(5)",NULL,0.75,NULL
41172,"Chateau Prieure-Lichine 2000 0,75 l(2)",1,0.75,1
41173,"Chateau Rausan Segla 1982 0,75 l(1)",1,0.75,NULL
41174,"Clos Bigos 1998 0,75 l",1,0.75,NULL
41175,"Clos Bigos 2000 0,75 l",1,0.75,NULL
41176,"Chateau Potensac 2004 0,75 l",1,0.75,NULL
41177,"Chateau Vieux Robin 2000 0,75 l",1,0.75,NULL
41178,"Chateau Chasse-Spleen 1998 0,75 l",1,0.75,NULL
41179,"Chateau Chasse-Spleen 1998 0,75 l",1,0.75,NULL
41180,"Chateau Chasse-Spleen 2000 0,75 l",1,0.75,1
41181,"Chateau Chasse-Spleen 2005 0,75 l",1,0.75,1
41182,"Voerzio, Roberto Barolo Cerequio 2016 0,75 l",NULL,0.75,NULL
41183,"Voerzio, Roberto Barolo Cerequio 2016 0,75 l",NULL,0.75,NULL
41184,"Voerzio, Roberto Barolo la Serra 2015 0,75 l",NULL,0.75,NULL
41185,"Voerzio, Roberto Barolo la Serra 2015 0,75 l",NULL,0.75,NULL
41186,"Voerzio, Roberto Barolo la Serra 2016 0,75 l",NULL,0.75,NULL
41187,"Voerzio, Roberto Barolo la Serra 2016 0,75 l",NULL,0.75,NULL
41188,"Voerzio, Roberto Barolo Rocche di Annunziata 2016 0,75 l",NULL,0.75,NULL
41189,"Voerzio, Roberto Barolo Rocche di Annunziata  2015 0,75 l",1,0.75,1
41190,"Los Vascos Le Dix de Los Vascos 2000 0,75 l(1)",1,0.75,1
41191,"Chateau Haut-Brion 1993 0,75 l",1,0.75,1
41192,"Croft Vintage Port 2003 0,75 l",1,0.75,1
41193,"Croft Vintage Port 2011 0,75 l",1,0.75,NULL
41194,"Dow´s Vintage Port 2000 0,75 l",1,0.75,1
41195,"Dow´s Vintage Port 2000 0,75 l",1,0.75,1
41196,"Dow´s Vintage Port 2000 0,75 l",1,0.75,1
41197,"Dow´s Vintage Port 2003 0,75 l",1,0.75,1
41198,"Fonseca Vintage Port Guimaraens 1995 0,75 l",1,0.75,1
41199,"Fonseca Vintage Port Guimaraens 1996 0,75 l",1,0.75,1
41200,"Fonseca Vintage Port Guimaraens 1998 0,75 l",1,0.75,NULL
41201,"Kopke Vintage Port 2011 0,75 l",1,0.75,1
41202,"Weingut Dr. Bürklin-Wolf Ruppertsberger Gaisböhl Riesling Grand Cru 1998 0,75 l",1,0.75,NULL
41203,"Domaine Daniel Rion Nuits Saint Georges Village 1985 0,75 l(4)",1,0.75,NULL
41204,"Kavalan 40th Anniversary limited Edition King Car Single Malt Whisky Single Cask 56,3 % vol. NV  1,5 l",1,1.5,NULL
41205,"Penfolds Grange Hermitage 1997 0,75 l",1,0.75,1
41206,"Chateau Margaux 1997 0,75 l",1,0.75,1
41207,"Chateau Latour 1992 0,75 l",1,0.75,1
41208,"Chateau Latour 1992 0,75 l",1,0.75,1
41209,"Chateau Mouton-Rothschild 1974 0,75 l",1,0.75,NULL
41210,"Chateau Mouton-Rothschild 1974 0,75 l",1,0.75,NULL
41211,"Chateau Pavie 1960 0,75 l",1,0.75,NULL
41212,"Heinrich, Gernot Chardonnay Leithaberg 2016 0,75 l",1,0.75,NULL
41213,"Monteverro Tinata 2013 0,75 l",1,0.75,1
41214,"Weingut Veyder-Malberg Ried Bruck Riesling  2015 0,75 l",1,0.75,1
41215,"Arietta ""Variation One"" Syrah - Merlot 2004 0,75 l",1,0.75,NULL
41216,"Monteverro Tinata 2008 1,5 l",1,1.5,1
41217,"Bischöfliches Priesterseminar Kaseler Niesgen Riesling Beerenauslese 1959 0,375 l",1,0.37,NULL
41218,"Weingut St. Antony Niersteiner Orbel Riesling Grosses Gewächs 2015 3,0 l",1,3,1
41219,"Weingut Veyder-Malberg Grüner Veltliner Ried Hochrain 2016 0,75 l",1,0.75,1
41220,"Moet & Chandon Dom Perignon Brut 1993 3,0 l",1,3,NULL
41221,"Gaja, Angelo Barolo Sperss 1993 0,75 l",1,0.75,NULL
41222,"Tua Rita Redigaffi 1999 0,75 l",1,0.75,1
41223,"Hirtzberger, Franz Spitzer Singerriedel Riesling Smaragd 2015 0,75 l",1,0.75,1
41224,"Hirtzberger, Franz Spitzer Singerriedel Riesling Smaragd 2015 0,75 l",1,0.75,1
41225,"Pichler, F.X. Loibner Burgstall Riesling Smaragd 2015 0,75 l(4)",1,0.75,NULL
41226,"Palacios, Alvaro Vi de Vila Gratallops 2008 0,75 l",1,0.75,NULL
41227,"Palacios, Alvaro Vi de Vila Gratallops 2008 0,75 l",1,0.75,NULL
41228,"Bodegas Alejandro Fernandez Pesquera Crianza  2011 0,75 l",1,0.75,NULL
41229,"Bodegas Alejandro Fernandez Pesquera Reserva 2007 0,75 l(2)",1,0.75,1
41230,"Burgos, Juan Manuel Avan Cepas Centenarias 2005 0,75 l",1,0.75,NULL
41231,"Moro, Emilio Malleolus de Sanchomartin 2009 0,75 l",1,0.75,1
41232,"Nikolaihof Grüner Veltliner ""Im Weingebirge"" Smaragd 2015 0,75 l",1,0.75,1
41233,"Nikolaihof Grüner Veltliner ""Im Weingebirge"" Smaragd 2015 0,75 l",1,0.75,1
41234,"Nikolaihof Grüner Veltliner ""Im Weingebirge"" Smaragd 2017 0,75 l",1,0.75,1
41235,"Nikolaihof Grüner Veltliner ""Im Weingebirge"" Smaragd 2017 0,75 l",1,0.75,1
41236,"Nikolaihof Grüner Veltliner ""Im Weingebirge"" Smaragd 2017 1,5 l",1,1.5,1
41237,"Nikolaihof Riesling Steiner Hund  2009 1,5 l(2)",1,1.5,NULL
41238,"Nikolaihof Riesling Steiner Hund  2016 0,75 l",NULL,0.75,1
41239,"Nikolaihof Riesling Steiner Hund  2016 0,75 l",1,0.75,1
41240,"Nikolaihof Riesling Steiner Hund  2016 1,5 l",NULL,1.5,1
41241,"Nikolaihof Riesling Steiner Hund Reserve 2004 1,5 l",1,1.5,1
41242,"Chateau Mouton-Rothschild 1988 0,75 l",1,0.75,1
41243,"Chateau Mouton-Rothschild 1988 0,75 l",1,0.75,1
41244,"Chateau Mouton-Rothschild 1989 0,75 l",1,0.75,1
41245,"Chateau Mouton-Rothschild 1990 0,75 l",1,0.75,1
41246,"Chateau Mouton-Rothschild 1990 1,5 l",1,1.5,1
41247,"Chateau Mouton-Rothschild 1990 1,5 l",1,1.5,1
41248,"Chateau Mouton-Rothschild 1990 1,5 l",1,1.5,1
41249,"Chateau Mouton-Rothschild 1991 0,75 l",1,0.75,NULL
41250,"Chateau Mouton-Rothschild 1992 0,75 l",1,0.75,NULL
41251,"Chateau Mouton-Rothschild 1993 0,75 l",1,0.75,1
41252,"Chateau Hosanna 2019 0,75 l",1,0.75,1
41253,"Chateau l´Eglise-Clinet 2019 0,75 l",1,0.75,1
41254,"Chateau La Conseillante 2019 0,75 l",1,0.75,1
41255,"Chateau La Providence 2006 0,75 l",1,0.75,1
41256,"Chateau Lafleur Pensees de Lafleur, 2e Vin de Lafleur 2000 0,75 l",1,0.75,1
41257,"Chateau Lafleur Pensees de Lafleur, 2e Vin de Lafleur 2016 0,75 l",1,0.75,1
41258,"Chateau Lafleur Pensees de Lafleur, 2e Vin de Lafleur 2017 0,75 l",1,0.75,1
41259,"Chateau Trotanoy 2018 0,75 l",1,0.75,1
41335,"Goudoulin Vieil Armagnac 1929 0,7 l",1,0.7,NULL
41260,"Chateau Trotanoy 2018 0,75 l",1,0.75,1
41261,"Vieux Chateau Certan 2019 0,75 l",1,0.75,1
41262,"Chateau Larrivet-Haut-Brion 1975 1,5 l",1,1.5,NULL
41263,"Chateau Laville-Haut-Brion Chateau Laville-Haut-Brion blanc 1990 0,75 l",1,0.75,1
41264,"Chateau Pape-Clement Chateau Pape-Clement rouge 2003 0,75 l",1,0.75,1
41265,"Chateau Smith-Haut-Lafitte Chateau Smith-Haut-Lafitte rouge 1996 0,75 l",1,0.75,1
41266,"Chateau Smith-Haut-Lafitte Chateau Smith-Haut-Lafitte rouge 2001 0,75 l",1,0.75,1
41267,"Domaine de Chevalier   Domaine de Chevalier rouge 1986 0,75 l(2)",1,0.75,NULL
41268,"Domaine de Chevalier   Domaine de Chevalier rouge 1989 0,75 l",1,0.75,1
41269,"Chateau Bon Pasteur 1986 0,75 l(1)",1,0.75,1
41270,"Chateau Bon Pasteur 1990 0,75 l",1,0.75,1
41271,"Chateau Certan de May 1994 0,75 l",1,0.75,NULL
41272,"Chateau Sociando-Mallet 2005 0,75 l",1,0.75,1
41273,"Chateau Lascombes 2005 0,75 l",1,0.75,1
41274,"Chateau Margaux 2008 0,75 l",1,0.75,1
41275,"Chateau Margaux 2008 0,75 l",1,0.75,1
41276,"Chateau Potensac 2001 0,375 l",1,0.37,NULL
41277,"Chateau d´Armailhac 2005 0,75 l(3)",1,0.75,1
41278,"Chateau Duhart-Milon-Rothschild 2003 0,75 l(2)",1,0.75,1
41279,"Chateau Lafite-Rothschild 1998 1,5 l",1,1.5,1
41280,"Chateau Lafite-Rothschild 2001 0,75 l",1,0.75,1
41281,"Chateau Lafite-Rothschild 2008 0,75 l",1,0.75,1
41282,"Mandois Champagne Brut 1990 0,75 l",NULL,0.75,NULL
41283,"Moet & Chandon Dom Perignon Brut 1973 0,75 l",1,0.75,1
41284,"Moet & Chandon Dom Perignon Brut 1973 0,75 l",1,0.75,1
41285,"Moet & Chandon Dom Perignon Brut 1985 0,75 l",1,0.75,1
41286,"Moet & Chandon Dom Perignon Brut 1985 0,75 l",1,0.75,1
41287,"Moet & Chandon Dom Perignon Rosé Brut 2000 0,75 l",1,0.75,1
41288,"Moet & Chandon Dom Perignon Rosé Brut 2000 1,5 l",1,1.5,1
41289,"Moet & Chandon   Brut Imperial 2000 1,5 l",1,1.5,NULL
41290,"Mumm Cuvee Rene Lalou Brut 1985 0,75 l",1,0.75,1
41291,"Rodez, Eric Champagne Empreinte de Terrior Chardonnay, Ambonnay Grand Cru 2003 0,75 l",1,0.75,NULL
41292,"Olivers Taranga Vineyards Shiraz 2002 0,75 l",1,0.75,1
41293,"Jakob´s Vineyard Cabernet-Sauvignon 2014 0,75 l",1,0.75,NULL
41294,"Domaine de la Romanee-Conti Grands-Echezeaux Grand Cru 1976 0,75 l",NULL,0.75,NULL
41295,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2005 0,75 l",1,0.75,NULL
41296,"Strydom Rock Star Syrah 2014 0,75 l",1,0.75,NULL
41297,"Domaine de la Romanee-Conti Grands-Echezeaux Grand Cru 1986 0,75 l",1,0.75,1
41298,"Baron de Ley Reserva 2000 5,0 l",1,5,NULL
41299,"Chateau Fontenil 2000 0,75 l",1,0.75,1
41300,"Staatskellerei Zürich Pinot Noir Tete de Cru 2006 0,75 l",1,0.75,NULL
41301,"Taylor Vintage Port 1983 0,75 l",1,0.75,1
41302,"Tenuta Sette Ponti Oreno 2008 0,75 l",1,0.75,1
41303,"Benjamin Romeo La Vina de Andres Romeo 2005 0,75 l(1)",1,0.75,1
41304,"Phelps, J. Vineyards Insignia 2003 0,75 l",1,0.75,1
41305,"Sine Qua Non Piranha Waterdance Syrah 2014 0,75 l",1,0.75,1
41306,"Sine Qua Non Trouver l' Arene Syrah 2015 0,75 l",1,0.75,1
41307,"Weingut Paulinshof Brauneberger Juffer-Sonnenuhr Riesling Spätlese Versteigerungswein Bernkasteler Ring 2015 0,75 l(10)",1,0.75,NULL
41308,"Weil, Robert Kiedricher Gräfenberg Riesling Auslese 2005 0,375 l(1)",1,0.37,1
41309,"Weil, Robert Kiedricher Gräfenberg Riesling Beerenauslese 2003 0,375 l",1,0.37,1
41310,"Weil, Robert Kiedricher Gräfenberg Riesling Eiswein 1998 0,375 l",1,0.37,1
41311,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2016 0,75 l(2)",1,0.75,1
41312,"Chateau l´Angelus 1989 0,75 l",1,0.75,1
41313,"Chateau l´Angelus 1992 0,75 l",1,0.75,NULL
41314,"Chateau l´Angelus 1994 0,75 l",1,0.75,1
41315,"Chateau Le Tertre-Roteboeuf 1988 0,75 l(1)",1,0.75,1
41316,"Chateau Ducru-Beaucaillou 1986 0,75 l(1)",1,0.75,1
41317,"Gebrüder Bart Dürkheimer Fronhof Trockenbeerenauslese 1921 0,375 l",1,0.37,NULL
41318,"Gebrüder Bart Dürkheimer Fronhof Trockenbeerenauslese 1921 0,375 l",1,0.37,NULL
41319,"Jadot, Louis Rully rouge 1998 0,75 l(1)",1,0.75,NULL
41320,"Bouchard, Pere & Fils Beaune du Chateau 1er Cru rouge 1985 0,75 l(1)",NULL,0.75,NULL
41321,"Chateau Fonreaud 1945 0,75 l",1,0.75,NULL
41322,"Chateau Poujeaux 1998 0,75 l",1,0.75,NULL
41323,"Chateau Poujeaux 2000 0,75 l",1,0.75,1
41324,"Chateau Poujeaux 2008 0,75 l",1,0.75,1
41325,"Fleur Bouqueyran 2000 0,75 l",1,0.75,NULL
41326,"Chateau Batailley 2004 0,75 l",1,0.75,1
41327,"Chateau Clerc-Milon Rothschild 1998 0,75 l",1,0.75,NULL
41328,"Chateau Clerc-Milon Rothschild 1998 0,75 l",1,0.75,NULL
41329,"Chateau d´Armailhac 2000 0,75 l",1,0.75,NULL
41330,"Chateau Duhart-Milon-Rothschild 2008 0,75 l",1,0.75,1
41331,"Chateau Lafite-Rothschild Carruades de Lafite, 2e Vin de Lafite-Rothschild 2000 0,75 l",1,0.75,1
41332,"Chateau Lagrange 2000 0,75 l",1,0.75,1
41333,"Kereskedohaz Tokaji Aszu 5 Puttonyos 1990 0,5 l",NULL,0.5,NULL
41336,"Groult, Roger Calvados Grand Reserve de Mon Grand Pere NV 0,7 l",1,0.7,NULL
41337,"Groult, Roger Calvados Reserve Ancestrale NV 0,7 l",1,0.7,NULL
41338,"Martell Cognac Extra NV 0,7 l",NULL,0.7,NULL
41339,"Remy Martin Cognac Grande Fine Champagne 1er Cru 250. Anniversary Jubilee 1724-1974 NV 0,7 l",NULL,0.7,NULL
41340,"Comte Georges de Vogue Marc de Bourgogne Reserve Particuliere NV 0,7 l",1,0.7,NULL
41341,"Barros Almeida Colheita Port 1937 0,75 l",1,0.75,NULL
41342,"Kopke Vintage Port 2011 0,75 l",1,0.75,1
41343,"Niepoort Quinta do Passadouro Vintage Port 2000 0,75 l",1,0.75,NULL
41344,"Prats & Symington Chryseia 2013 0,75 l",1,0.75,1
41345,"Quinta da Manoella Vinhas Velhas Tinto 2013 0,75 l",1,0.75,1
41346,"Quinta da Romaneira Vintage Port 2007 0,75 l",1,0.75,NULL
41347,"Quinta do Vale Meao Vintage Port 2015 0,75 l",1,0.75,1
41348,"Quinta do Vesuvio Vintage Port 2000 0,75 l",1,0.75,1
41349,"Quinta do Vesuvio Vintage Port 2004 0,75 l",1,0.75,1
41350,"Taylor Quinta de Vargellas Vintage Port 1995 0,75 l",1,0.75,1
41351,"Taylor Fladgate 325th Anniversary Tawny Port NV 0,75 l",1,0.75,NULL
41352,"Chateau Cos d´Estournel 1960 0,75 l",1,0.75,NULL
41353,"Chateau d´ Yquem 1997 0,75 l",1,0.75,1
41354,"Chateau Canon-La-Gaffeliere 1990 0,75 l(1)",NULL,0.75,1
41355,"Weingut Dr. Bürklin-Wolf Ruppertsberger Gaisböhl Riesling Grand Cru 1999 0,75 l",1,0.75,NULL
41356,"Moet & Chandon Dom Perignon Edition ""Jeff Koons"" Brut 2004 0,75 l",1,0.75,NULL
41357,"Duca de Salaparuta Duca Enrico 1985 0,75 l",1,0.75,NULL
41358,"Chateau du Tertre 2000 0,75 l",1,0.75,1
41359,"Chateau Mouton-Rothschild 1949 0,75 l",NULL,0.75,NULL
41360,"Ornellaia Le Volte 2008 1,5 l",1,1.5,NULL
41361,"Chateau La Tour de Mons 1966 0,75 l",1,0.75,NULL
41362,"Giacosa, Bruno Barbaresco Santo Stefano di Neive Riserva 1998 0,75 l",1,0.75,1
41363,"Giacosa, Bruno Barbaresco Santo Stefano di Neive Riserva 1998 0,75 l",1,0.75,1
41364,"Giacosa, Bruno Falletto di Serralunga Barolo 1988 0,75 l",1,0.75,NULL
41365,"Giacosa, Bruno Falletto di Serralunga Barolo 1988 0,75 l",1,0.75,NULL
41366,"Wirsching, Hans Iphöfer Julius Echter Berg Riesling Grosses Gewächs 2016 0,75 l",NULL,0.75,1
41367,"Chateau Latour 1986 0,75 l",1,0.75,1
41368,"Jakob´s Vineyard Cabernet-Sauvignon 2014 0,75 l",NULL,0.75,NULL
41369,"Jakob´s Vineyard Cabernet-Sauvignon 2014 0,75 l",NULL,0.75,NULL
41370,"Strydom Rock Star Syrah 2014 0,75 l",NULL,0.75,NULL
41371,"Ampeleia Kepos Rosso 2013 0,75 l",1,0.75,NULL
41372,"Moro, Emilio Malleolus de Valderramiro 2009 0,75 l",1,0.75,1
41373,"Bodegas Pujanza Norte 2009 0,75 l",NULL,0.75,1
41374,"Bodegas Pujanza Norte 2010 0,75 l",1,0.75,1
41375,"Heitz Wine Cellars Trailside Vineyard Cabernet Sauvignon 2002 1,5 l",1,1.5,NULL
41376,"Sine Qua Non Mr. K Viognier The Nobleman 2000 0,375 l",1,0.37,1
41377,"Sine Qua Non Mr. K Viognier The Nobleman 2000 0,375 l",1,0.37,1
41378,"Barossa Old Vine Company Shiraz 2005 0,75 l",1,0.75,1
41379,"Barossa Old Vine Company Shiraz 2005 0,75 l",1,0.75,1
41380,"Standish The Relic 2004 0,75 l",1,0.75,1
41381,"Standish The Relic 2004 0,75 l",1,0.75,1
41382,"Nikolaihof Riesling Steiner Hund Reserve 2004 1,5 l",1,1.5,1
41383,"Nikolaihof Riesling Steiner Hund Reserve 2006 0,75 l",1,0.75,1
41384,"Nikolaihof Riesling Steiner Hund Reserve 2006 0,75 l",1,0.75,1
41385,"Nikolaihof Riesling Steiner Hund Reserve 2006 1,5 l",1,1.5,1
41386,"Nikolaihof Riesling Steiner Hund Reserve 2006 1,5 l",1,1.5,1
41387,"Nikolaihof Riesling Steinriesler 1999 0,75 l",1,0.75,1
41388,"Nikolaihof Riesling Steinriesler 1999 0,75 l",1,0.75,1
41389,"Nikolaihof Riesling Steinriesler 1999 1,5 l",1,1.5,1
41390,"Nikolaihof Riesling Vinothek 1997 1,5 l",1,1.5,1
41391,"Nikolaihof Riesling Vinothek 1997 1,5 l",1,1.5,1
41392,"Chateau Mouton-Rothschild 1994 0,75 l",1,0.75,1
41393,"Chateau Mouton-Rothschild 1994 0,75 l",1,0.75,1
41394,"Chateau Mouton-Rothschild 1995 0,75 l",1,0.75,1
41395,"Chateau Mouton-Rothschild Chateau Mouton-Rothschild US-Etikett 1993 0,75 l",1,0.75,1
41396,"Chateau Pichon Lalande 1951 0,75 l",NULL,0.75,NULL
41397,"Chateau Pichon Longueville Comtesse de Lalande 1925 0,75 l",NULL,0.75,NULL
41398,"Chateau Clos Rene 1977 0,75 l(1)",NULL,0.75,NULL
41399,"Chateau Lafleur 1993 0,75 l",1,0.75,1
41400,"Chateau Lafleur 1993 0,75 l",1,0.75,1
41401,"Chateau Lafleur 1994 0,75 l",1,0.75,1
41402,"Chateau Beauséjour-Duffau-Lagarosse 2019 0,75 l",1,0.75,1
41403,"Chateau Canon 2018 0,75 l",1,0.75,1
41404,"Chateau Canon 2019 0,75 l",1,0.75,1
41405,"Chateau Canon 2019 0,75 l",1,0.75,1
41406,"Chateau Figeac 2019 0,75 l",1,0.75,1
41407,"Chateau L´If 2018 0,75 l",1,0.75,1
41408,"Chateau Troplong-Mondot 2010 0,75 l",1,0.75,1
41409,"Chateau Troplong-Mondot 2019 0,75 l",1,0.75,1
41410,"Chateau Calon-Segur 2018 0,75 l",1,0.75,1
41411,"Chateau Calon-Segur 2018 0,75 l",1,0.75,1
41412,"Chateau Clinet 1994 0,75 l",1,0.75,1
41413,"Chateau Clinet 1995 0,75 l",1,0.75,1
41414,"Chateau Clinet 1996 0,75 l",1,0.75,NULL
41415,"Chateau Clinet 1999 0,75 l",1,0.75,NULL
41416,"Chateau de Sales 1990 0,75 l(1)",1,0.75,NULL
41417,"Chateau Gazin 1995 0,75 l",1,0.75,1
41418,"Chateau Gazin 1999 0,75 l",1,0.75,NULL
41419,"Chateau Gazin 2001 0,75 l",1,0.75,1
41420,"Chateau l´Eglise-Clinet 1994 0,75 l(1)",1,0.75,1
41421,"Chateau l´Evangile 1985 0,75 l",1,0.75,1
41422,"Chateau Latour 2001 0,75 l",1,0.75,1
41423,"Chateau Latour 2001 0,75 l",1,0.75,1
41424,"Chateau Latour 2008 0,75 l",1,0.75,1
41425,"Chateau Latour 2008 0,75 l",1,0.75,1
41426,"Chateau Lynch-Bages 2000 1,5 l",1,1.5,1
41427,"Chateau Mouton-Rothschild 2008 0,75 l",1,0.75,1
41428,"Chateau Mouton-Rothschild 2008 0,75 l",1,0.75,1
41429,"Chateau Haut-Brion 1998 0,75 l(1)",1,0.75,1
41430,"Chateau Haut-Brion 2008 0,75 l(1)",1,0.75,1
41431,"Chateau Pape-Clement Chateau Pape-Clement rouge 1999 1,5 l",1,1.5,1
41432,"Rodez, Eric Champagne Empreinte de Terrior, Blanc de Noir de Pinot Noir, Ambonnay Grand Cru 2002 0,75 l",1,0.75,NULL
41960,"Domaine Zind-Humbrecht Pinot Blanc Turckheim 2016 0,75 l",1,0.75,NULL
41433,"Roederer, Louis Cristal Brut 1989 0,75 l",1,0.75,1
41434,"Roederer, Louis Cristal Brut 1995 0,75 l",1,0.75,NULL
41435,"Roederer, Louis Cristal Brut 1996 0,75 l",1,0.75,1
41436,"Roederer, Louis Cristal Brut 1997 0,75 l",1,0.75,NULL
41437,"Roederer, Louis Cristal Brut 1997 0,75 l",1,0.75,NULL
41438,"Roederer, Louis Cristal Brut 2002 0,75 l",1,0.75,1
41439,"Roederer, Louis Cristal Brut 2002 0,75 l",1,0.75,1
41440,"Roederer, Louis Cristal Brut 2002 0,75 l",1,0.75,1
41441,"Roederer, Louis Cristal Brut 2002 0,75 l",1,0.75,1
41442,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2005 0,75 l",1,0.75,NULL
41443,"Roederer, Louis Cristal Brut 2007 0,75 l",1,0.75,1
41444,"Laurent Perrier Grand Siecle Cuvee Alexandra Rosé Brut 2004 0,75 l",1,0.75,1
41445,"Laurent Perrier Grand Siecle Cuvee Alexandra Rosé Brut 2004 0,75 l",1,0.75,1
41446,"Laurent Perrier Grand Siecle Cuvee Alexandra Rosé Brut 2004 0,75 l",1,0.75,1
41447,"Koehler-Ruprecht Kallstadter Saumagen Riesling ""R"" Auslese trocken 2005 0,75 l(1)",1,0.75,1
41448,"Moet & Chandon Dom Perignon Plenitude ""P2"" Brut 1998 0,75 l",1,0.75,1
41449,"Calera Wine Company Mills Vineyard Pinot Noir 1991 0,75 l",NULL,0.75,NULL
41450,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2005 0,75 l",1,0.75,NULL
41451,"Bonneau, Henri Chateauneuf-du-Pape Reserve des Celestins 2004 0,75 l",1,0.75,1
41452,"Weingut Wittmann Brunnenhäuschen Riesling Grosses Gewächs 2008 1,5 l",1,1.5,1
41453,"Weingut Wittmann Westhofener Morstein Riesling Grosses Gewächs 2008 1,5 l",1,1.5,1
41454,"Taittinger Prelude Grands Crus Cuvee Millenium 2000 Brut NV 1,5 l",1,1.5,NULL
41455,"Chateau Pape-Clement Chateau Pape-Clement rouge 2004 3,0 l",1,3,1
41456,"Chateau de Pibarnon Bandol rouge 1998 3,0 l",1,3,NULL
41457,"Domaine de Trevallon Rouge 2003 1,5 l",1,1.5,NULL
42462,"Chateau Dauzac 1986 0,375 l",1,0.37,NULL
41458,"Chateau Montrose 2009 0,75 l",1,0.75,1
41459,"Feudi di San Gregorio Serpico 2001 3,0 l",1,3,1
41460,"Hirtzberger, Franz Spitzer Honivogl Grüner Veltliner Smaragd 2012 1,5 l",1,1.5,1
41461,"Hirtzberger, Franz Spitzer Singerriedel Riesling Smaragd 2003 1,5 l",1,1.5,1
41462,"Chateau Pape-Clement Chateau Pape-Clement rouge 1978 0,75 l(1)",1,0.75,NULL
41463,"Chateau Leoville Las Cases 1913 0,75 l",1,0.75,NULL
41464,"Chateau Rabaud-Promis 1964 0,75 l",1,0.75,NULL
