"id","auctiondate","sold","name","vintage","bottlesize_l","origin","winepoints","fill_level","state","packaging"
33788,"2021-02-14 00:00:00",1,"Ruinart Dom Ruinart Rosé Brut 1996 0,75 l",1996,"0.75","Champagne",93,"1 cm","1 cm","1er OC"
33789,"2021-02-14 00:00:00",1,"Ruinart Dom Ruinart Rosé Brut 1996 0,75 l",1996,"0.75","Champagne",93,"1 cm","1 cm","1er OC"
33790,"2021-02-14 00:00:00",1,"Ruinart Dom Ruinart Rosé Brut 1996 0,75 l",1996,"0.75","Champagne",93,"1 cm","1 cm","1er OC"
33791,"2021-11-07 00:00:00",NULL,"Calera Wine Company Mills Vineyard Pinot Noir 1991 0,75 l",1991,"0.75","Kalifornien, Mount Harlan",0,"3 cm","3 cm, Leckspuren","None"
33792,"2021-11-07 00:00:00",NULL,"Calera Wine Company Mills Vineyard Pinot Noir 1991 0,75 l",1991,"0.75","Kalifornien, Mount Harlan",0,"3 cm","3 cm, Leckspuren","None"
33793,"2021-11-07 00:00:00",1,"Tynan, Christopher Meleagris Gallopavo Vineyard Cabernet Sauvignon 2014 0,75 l",2014,"0.75","Kalifornien, Bennet Valley",95,"in","in","None"
33794,"2021-11-07 00:00:00",1,"Tynan, Christopher Meleagris Gallopavo Vineyard Cabernet Sauvignon 2016 0,75 l",2016,"0.75","Kalifornien, Bennet Valley",93,"in","in","None"
33795,"2021-11-07 00:00:00",1,"Tynan, Christopher Meleagris Gallopavo Vineyard Cabernet Sauvignon 2016 0,75 l",2016,"0.75","Kalifornien, Bennet Valley",93,"in","in","None"
33796,"2021-11-07 00:00:00",1,"Tynan, Christopher Meleagris Gallopavo Vineyard Cabernet Sauvignon 2016 0,75 l",2016,"0.75","Kalifornien, Bennet Valley",93,"in","in","None"
33797,"2021-11-07 00:00:00",1,"Tynan, Christopher Meleagris Gallopavo Vineyard Cabernet Sauvignon 2016 0,75 l",2016,"0.75","Kalifornien, Bennet Valley",93,"in","in","None"
33798,"2021-11-07 00:00:00",1,"Bouchard, Pere & Fils Savigny les Beaune Village 1986 0,75 l(5)",1986,"0.75","Cote de Beaune",0,"2 cm","2 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt","None"
33799,"2021-11-07 00:00:00",1,"Bouchard, Pere & Fils Savigny les Beaune Village 1986 0,75 l(1)",1986,"0.75","Cote de Beaune",0,"3 cm","3 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt","None"
33828,"2021-09-05 00:00:00",NULL,"Schwarz Wine Company Grenache Thiele Road 2006 0,75 l",2006,"0.75","Barossa Valley",0,"0","0,5 cm","None"
33800,"2021-11-07 00:00:00",1,"Caves des Cordeliers Savigny les Beaune Les Peuillets 1983 0,75 l(5)",1983,"0.75","Cote de Beaune",0,"2 cm","2 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt","None"
33801,"2020-09-08 00:00:00",1,"Hudelot-Noellat, Alain Vosne Romanee Les Suchots 1er Cru 1996 0,75 l",1996,"0.75","Cote de Nuits",0,"0,5 cm","0,5 cm, Etikett ganz leicht verschmutzt","lose"
33802,"2020-09-08 00:00:00",1,"Leflaive, Olivier Puligny-Montrachet Les Garennes 1er Cru 2005 0,75 l",2005,"0.75","Cote de Beaune",0,"0","0,5 cm","lose"
33803,"2020-09-08 00:00:00",1,"Chateau de Camensac 2002 0,75 l",2002,"0.75","Haut-Medoc, 5e Cru Classé",0,"in","in","12er OHK"
33804,"2020-09-08 00:00:00",NULL,"Parker Coonawarra Estate Terra Rossa First Growth 1998 0,75 l",1998,"0.75","Coonawarra",0,"in-ts","in-ts","None"
33805,"2020-09-08 00:00:00",1,"Chateau l´Evangile 1968 0,375 l",1968,"0.37","Pomerol",0,"hs","hs, Etikett leicht beschädigt, ganz leicht verschmutzt, leicht kellergrau","None"
33806,"2020-09-08 00:00:00",1,"Chateau Chasse-Spleen 1999 0,75 l",1999,"0.75","Moulis, Cru Bourgeois",0,"in","in, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","None"
33807,"2020-09-08 00:00:00",1,"Chateau de Fargues 2005 0,375 l",2005,"0.37","Sauternes, Cru Bourgeois",95,"in","in","None"
33808,"2020-09-08 00:00:00",NULL,"Clarendon Hills Shiraz ""Liandra Vineyard"" 1997 0,75 l",1997,"0.75"," McLaren Vale",92,"0","0,5 cm","None"
33809,"2020-09-08 00:00:00",NULL,"Clos Saint Jean Chateauneuf-du-Pape 2008 0,75 l",2008,"0.75","Rhone",90,"1 cm","1 cm","None"
33810,"2020-09-08 00:00:00",1,"Hobbs Semillon sweet 2006 0,375 l",2006,"0.37","Barossa Valley",0,"in","in","None"
33811,"2020-12-27 00:00:00",1,"Forman Cabernet Sauvignon 2015 0,75 l(2)",2015,"0.75","Kalifornien, Napa Valley",92,"in","in","None"
33812,"2020-12-27 00:00:00",NULL,"Roederer, Louis Cristal Brut 1983 0,75 l",1983,"0.75","Champagne",0,"1 cm","1 cm","None"
33813,"2020-12-27 00:00:00",1,"Tait Basket Pressed Shiraz 2004 0,75 l",2004,"0.75","Barossa Valley",0,"in","in","None"
33814,"2020-12-27 00:00:00",NULL,"Domaine la Milliere Chateauneuf-du-Pape Vieilles Vignes 2003 0,75 l",2003,"0.75","Rhone",91,"2 cm","2 cm, Etiketten ganz leicht verschmutzt","None"
33815,"2020-12-27 00:00:00",NULL,"Oremus Tokaji Furmint Late Harvest 2000 0,375 l",2000,"0.37","Tokaji",0,"in","in","None"
33816,"2020-12-27 00:00:00",1,"Roederer, Louis Cristal Brut 1999 0,75 l",1999,"0.75","Champagne",98,"0","0,5 cm","None"
33817,"2020-12-27 00:00:00",NULL,"Clos Saint Jean Chateauneuf-du-Pape ""La Combe des Fous"" 2004 0,75 l",2004,"0.75","Rhone",94,"2 cm","2 cm","None"
33819,"2020-12-27 00:00:00",NULL,"Roederer, Louis Cristal Brut 1983 0,75 l",1983,"0.75","Champagne",0,"1 cm","1 cm","None"
33820,"2020-12-27 00:00:00",NULL,"du Vignau, Paul Bas Armagnac 1934 0,7 l",1934,"0.7","Armagnac",0,"ts","ts, Etikett ganz leicht verschmutzt","None"
33821,"2021-09-05 00:00:00",NULL,"Rockford Moppa Springs Red 2004 0,75 l",2004,"0.75","Barossa Valley",0,"in","in","None"
33822,"2021-09-05 00:00:00",1,"Rusden Christine's Vineyard Grenache 2004 0,75 l",2004,"0.75","Barossa Valley",90,"in","in","None"
33823,"2021-09-05 00:00:00",1,"Rusden Christine's Vineyard Grenache 2005 0,75 l",2005,"0.75","Barossa Valley",91,"ts","ts","None"
33824,"2021-09-05 00:00:00",1,"Rusden Ripper Creek Cabernet Sauvignon - Shiraz 2005 0,75 l",2005,"0.75","Barossa Valley",94,"in","in","None"
33825,"2021-09-05 00:00:00",1,"Rusden Zinfandel Chookshed 2004 0,75 l",2004,"0.75","Barossa Valley",93,"in","in","None"
33826,"2021-09-05 00:00:00",NULL,"Schwarz Wine Company Grenache Thiele Road 2005 0,75 l",2005,"0.75","Barossa Valley",0,"0","0,5 cm","None"
33827,"2021-09-05 00:00:00",NULL,"Schwarz Wine Company Grenache Thiele Road 2005 0,75 l",2005,"0.75","Barossa Valley",0,"0","0,5 cm","None"
33829,"2021-09-05 00:00:00",1,"Schwarz Wine Company Shiraz Nitschke Block 2005 0,75 l",2005,"0.75","Barossa Valley",0,"0","0,5 cm","None"
33830,"2021-09-05 00:00:00",1,"Schwarz Wine Company Shiraz Nitschke Block 2005 0,75 l",2005,"0.75","Barossa Valley",0,"0","0,5 cm","None"
33833,"2021-05-30 00:00:00",1,"Vieux Chateau Certan 2000 0,75 l",2000,"0.75","Pomerol",95,"in","in","6er OHK"
33834,"2021-05-30 00:00:00",1,"Chateau Figeac 2000 0,75 l",2000,"0.75","Saint-Emilion, 1er Grand Cru Classe B",91,"in","in","None"
33835,"2021-05-30 00:00:00",1,"Chateau Figeac 2000 0,75 l",2000,"0.75","Saint-Emilion, 1er Grand Cru Classe B",91,"in","in","None"
33836,"2021-05-30 00:00:00",1,"Chateau Calon-Segur 2000 0,75 l",2000,"0.75","Saint-Estephe, 3e Cru Classe",94,"in","in","None"
33837,"2021-05-30 00:00:00",1,"Chateau Cos d´Estournel 2000 0,75 l",2000,"0.75","Saint-Estephe, 2e Cru Classe",97,"in","in","None"
33838,"2021-05-30 00:00:00",1,"Chateau Lafon Rochet 2000 0,75 l",2000,"0.75","Saint-Estephe, 4e Cru Classe",90,"in","in","None"
33839,"2021-05-30 00:00:00",1,"Chateau Montrose 2000 0,75 l",2000,"0.75","Saint-Estephe, 2e Cru Classe",94,"in","in","None"
33840,"2021-05-30 00:00:00",1,"Chateau Montrose 2000 1,5 l",2000,"1.5","Saint-Estephe, 2e Cru Classe",94,"in","in, Kapsel ganz leicht beschädigt","None"
33841,"2021-05-12 00:00:00",1,"Raveneau Chablis Butteaux 1er Cru 2007 0,75 l",2007,"0.75","Chablis",92,"1 cm","1 cm, Etiketten ganz leicht verschmutzt","None"
33842,"2021-05-12 00:00:00",1,"Koehler-Ruprecht Kallstadter Saumagen Riesling ""R"" Auslese trocken 2008 0,75 l",2008,"0.75","Pfalz",93,"0,5 cm","0,5 cm, Etiketten ganz leicht verschmutzt","lose"
33843,"2021-05-12 00:00:00",1,"Chateau Petrus 1982 0,75 l",1982,"0.75","Pomerol",93,"in","in, Etiketten ganz leicht beschädigt, Beleg über Kaufpreis aus 1986 und Verkostungsnotizen liegt bei ","12er OHK"
33844,"2021-05-12 00:00:00",1,"Salon Le Mesnil Blanc de Blancs Grand Cru Brut 1969 0,75 l",1969,"0.75","Champagne",0,"1,5 cm","1,5 cm, Etikett stark verschmutzt, Depotbildung","lose"
33845,"2021-05-12 00:00:00",1,"Domaine Armand Rousseau Chambertin Grand Cru 1990 0,75 l",1990,"0.75","Cote de Nuits",90,"1 cm","1 cm, Etikett ganz leicht beschädigt, ganz leicht kellergrau","lose"
33846,"2021-05-12 00:00:00",1,"Moet & Chandon Dom Perignon Rosé Brut 1990 1,5 l",1990,"1.5","Champagne",94,"1 cm","1 cm, Kapsel ganz leicht beschädigt","lose"
33847,"2021-05-12 00:00:00",1,"Ornellaia Masseto Merlot 1994 0,75 l",1994,"0.75","Toskana",91,"ts","ts, Markierung auf dem Etikett","lose"
33848,"2021-05-12 00:00:00",1,"Chateau La Mission-Haut-Brion 1979 0,75 l",1979,"0.75","Pessac-Leognan, Cru Classe",0,"ts","ts, Etikett leicht beschädigt, stark verschmutzt","None"
33849,"2021-05-12 00:00:00",1,"Clouet, A. Champage Grande Reserve Grand Cru Brut NV 3,0 l",0,"3","Champagne",0,"1 cm","1 cm","1er OHK"
33850,"2021-05-12 00:00:00",1,"Domaine de la Pousse d'Or Volnay 1er Cru Clos de la Bousse d' Or Monopole 1989 0,75 l",1989,"0.75","Cote de Beaune",90,"0,5 cm","0,5 cm, Etikett ganz leicht verschmutzt","None"
33851,"2021-03-28 00:00:00",NULL,"Gosset Grand Millesime Brut 1989 0,75 l",1989,"0.75","Champagne",0,"1 cm","1 cm","None"
33852,"2021-03-28 00:00:00",NULL,"Gosset Grand Millesime Brut 1989 0,75 l",1989,"0.75","Champagne",0,"1 cm","1 cm","None"
33853,"2021-03-28 00:00:00",NULL,"Gosset Grand Millesime Brut 1989 0,75 l",1989,"0.75","Champagne",0,"1 cm","1 cm","None"
33854,"2021-03-28 00:00:00",1,"Gosset Grand Millesime Brut 1989 0,75 l",1989,"0.75","Champagne",0,"1 cm","1 cm, Etiketten ganz leicht beschädigt","None"
33855,"2021-03-28 00:00:00",1,"Gosset Grande Reserve Brut NV 1,5 l",0,"1.5","Champagne",0,"0,5 cm","0,5 cm, Depotbildung","None"
33856,"2021-03-28 00:00:00",1,"Gosset Grande Rose Brut NV 0,75 l",0,"0.75","Champagne",91,"1 cm","1 cm","None"
33857,"2021-03-28 00:00:00",1,"Gosset Grande Rose Brut NV 1,5 l",0,"1.5","Champagne",91,"0,5 cm","0,5 cm, Etikett ganz leicht beschädigt, Depotbildung","None"
33858,"2021-03-28 00:00:00",1,"Domaine Felettig Chambolle Musigny Village 2014 0,75 l(2)",2014,"0.75","Cote de Nuits",0,"0","0,5 cm","None"
33859,"2021-03-28 00:00:00",1,"Weingut Emrich Schönleber Monzinger Halenberg Riesling Grosses Gewächs 2010 0,75 l",2010,"0.75","Nahe",95,"0,5 cm","0,5 cm, Etiketten ganz leicht verschmutzt","None"
33860,"2021-03-28 00:00:00",1,"Chateau Figeac 1988 0,75 l",1988,"0.75","Saint-Emilion, 1er Grand Cru Classe B",0,"in","in, Etiketten ganz leicht verschmutzt, Kapsel leicht beschädigt","12er OHK"
33861,"2021-12-09 00:00:00",1,"Conterno, Aldo Barolo Romirasco 2010 0,75 l",2010,"0.75","Piemont",98,"0","0,5 cm","6er OHK"
33862,"2021-12-09 00:00:00",1,"Conterno, Aldo Barolo Vigna Cicala 2006 0,75 l",2006,"0.75","Piemont",94,"1 cm","1 cm","None"
33863,"2021-12-09 00:00:00",1,"Conterno, Aldo Barolo Vigna Cicala 2006 0,75 l",2006,"0.75","Piemont",94,"1 cm","1 cm","None"
33864,"2021-12-09 00:00:00",1,"Giacosa, Bruno Falletto di Serralunga Barolo 2004 0,75 l",2004,"0.75","Piemont",96,"in","in, Etiketten ganz leicht verschmutzt","6er OHK"
33865,"2021-12-09 00:00:00",1,"Giacosa, Bruno Rabaja Barbaresco 2004 0,75 l",2004,"0.75","Piemont",97,"in","in, Etiketten ganz leicht verschmutzt","6er OHK"
33866,"2021-12-09 00:00:00",1,"Mascarello, Bartolo Barolo 2007 0,75 l",2007,"0.75","Piemont",96,"0","0,5 cm","None"
33867,"2021-12-09 00:00:00",1,"Mascarello, Bartolo Barolo 2007 0,75 l",2007,"0.75","Piemont",96,"0","0,5 cm","None"
33868,"2021-12-09 00:00:00",1,"Mascarello, Bartolo Barolo 2007 0,75 l",2007,"0.75","Piemont",96,"0","0,5 cm","None"
33869,"2021-12-09 00:00:00",1,"Mascarello, Bartolo Barolo 2010 0,75 l",2010,"0.75","Piemont",96,"0","0,5 cm","None"
33870,"2021-12-09 00:00:00",1,"Mascarello, Bartolo Barolo 2010 0,75 l",2010,"0.75","Piemont",96,"0","0,5 cm","None"
33871,"2021-01-08 00:00:00",1,"Bouchard, Pere & Fils Montrachet Grand Cru 2009 0,75 l",2009,"0.75","Cote de Beaune",94,"0","0,5 cm","6er OHK"
33872,"2021-01-08 00:00:00",NULL,"Houghton Wines Jack Mann Cabernet Sauvignon - Shiraz - Malbec 1995 0,75 l",1995,"0.75","Western Australia",0,"ts","ts","lose"
33873,"2021-01-08 00:00:00",NULL,"Houghton Wines Jack Mann Cabernet Sauvignon - Shiraz - Malbec 1995 0,75 l",1995,"0.75","Western Australia",0,"ts","ts","lose"
33874,"2021-01-08 00:00:00",1,"Irvine, James Grand Merlot 1996 0,75 l(2)",1996,"0.75","South Australia",92,"hf-in","hf-in","lose"
33875,"2021-01-08 00:00:00",1,"Colin-Morey, Pierre-Yves Meursault Les Charmes 1er Cru 2008 0,75 l",2008,"0.75","Cote de Beaune",90,"1 cm","1 cm","None"
33876,"2021-01-08 00:00:00",1,"Colin-Morey, Pierre-Yves Meursault Les Charmes 1er Cru 2010 0,75 l",2010,"0.75","Cote de Beaune",94,"1 cm","1 cm","None"
33877,"2021-01-08 00:00:00",1,"Colin-Morey, Pierre-Yves Meursault Les Charmes 1er Cru 2010 0,75 l",2010,"0.75","Cote de Beaune",94,"1 cm","1 cm","None"
34319,"2020-09-08 00:00:00",NULL,"Erika Obermeyer Cabernet-Sauvignon 2015 0,75 l",2015,"0.75","Firegrove, Stellenbosch",0,"in","in","None"
33878,"2021-01-08 00:00:00",1,"Colin-Morey, Pierre-Yves Meursault Les Charmes 1er Cru 2010 1,5 l",2010,"1.5","Cote de Beaune",94,"0","0,5 cm","None"
33879,"2021-01-08 00:00:00",1,"Colin-Morey, Pierre-Yves Meursault Les Charmes 1er Cru 2011 0,75 l",2011,"0.75","Cote de Beaune",90,"2 cm","2 cm","None"
33880,"2021-01-08 00:00:00",1,"Colin-Morey, Pierre-Yves Meursault Les Charmes 1er Cru 2011 0,75 l",2011,"0.75","Cote de Beaune",90,"3 cm","3 cm","None"
33881,"2021-01-24 00:00:00",1,"Sine Qua Non The Marauder Syrah 1999 0,75 l",1999,"0.75","Kalifornien, Napa Valley",95,"in","in","None"
33882,"2021-01-24 00:00:00",1,"Sine Qua Non The Marauder Syrah 1999 0,75 l",1999,"0.75","Kalifornien, Napa Valley",95,"in","in","None"
33883,"2021-01-24 00:00:00",1,"Sine Qua Non The Marauder Syrah 1999 0,75 l",1999,"0.75","Kalifornien, Napa Valley",95,"in","in","None"
33884,"2021-01-24 00:00:00",1,"Sine Qua Non The Marauder Syrah 1999 0,75 l",1999,"0.75","Kalifornien, Napa Valley",95,"in","in","None"
33885,"2021-01-24 00:00:00",1,"Bründlmayer Lamm Grüner Veltliner 1997 0,75 l(4)",1997,"0.75","Kamptal",0,"0,5 cm","0,5 cm, Etiketten ganz leicht verschmutzt","None"
33886,"2021-01-24 00:00:00",1,"Heinrich, Gernot Gabarinza 2012 0,75 l(3)",2012,"0.75","Burgenland",0,"in","in","lose"
33887,"2021-01-24 00:00:00",1,"Heinrich, Gernot Salzberg 2012 0,75 l(1)",2012,"0.75","Burgenland",0,"in","in","lose"
33888,"2021-01-24 00:00:00",1,"Kracher Muskat Ottonel Nr. 1 Zwischen den Seen Trockenbeerenauslese 2014 0,375 l",2014,"0.37","Burgenland",0,"in","in","lose"
33889,"2021-01-24 00:00:00",1,"Kracher / Schwarz / Krankl Schwarz - Rot 2013 0,75 l(1)",2013,"0.75","Burgenland",0,"in","in","lose"
33890,"2021-01-24 00:00:00",1,"Hirtzberger, Franz Spitzer Honivogl Grüner Veltliner Smaragd 2017 0,75 l",2017,"0.75","Wachau",95,"0","0,5 cm","lose"
33891,"2021-04-18 00:00:00",1,"Moet & Chandon Dom Perignon Cuvee Oenotheque Brut 1996 0,75 l",1996,"0.75","Champagne",97,"1 cm","1 cm","1er OC"
33892,"2021-04-18 00:00:00",1,"Moet & Chandon Dom Perignon Rosé Brut 1990 1,5 l",1990,"1.5","Champagne",94,"1 cm","1 cm, Kapsel beschädigt","None"
33893,"2021-04-18 00:00:00",1,"Moet & Chandon Dom Perignon Rosé Brut 1996 0,75 l",1996,"0.75","Champagne",0,"1 cm","1 cm","1er OC"
33894,"2021-04-18 00:00:00",1,"Moet & Chandon Dom Perignon Rosé Brut 2000 0,75 l",2000,"0.75","Champagne",96,"1 cm","1 cm, Kapsel ganz leicht beschädigt","None"
33895,"2021-04-18 00:00:00",1,"Moet & Chandon Dom Perignon Rosé Brut 2003 0,75 l",2003,"0.75","Champagne",96,"1 cm","1 cm, Kapsel ganz leicht beschädigt","None"
33896,"2021-04-18 00:00:00",1,"Veuve Clicquot Ponsardin La Grande Dame Brut 1985 0,75 l",1985,"0.75","Champagne",95,"1 cm","1 cm","1er OC"
33897,"2021-04-18 00:00:00",1,"Veuve Clicquot Ponsardin La Grande Dame Brut 1985 0,75 l",1985,"0.75","Champagne",95,"1 cm","1 cm","1er OC"
33898,"2021-04-18 00:00:00",1,"Veuve Clicquot Ponsardin La Grande Dame Brut 1988 0,75 l",1988,"0.75","Champagne",90,"1 cm","1 cm","1er OC"
33899,"2021-04-18 00:00:00",1,"Veuve Clicquot Ponsardin La Grande Dame Brut 1989 0,75 l",1989,"0.75","Champagne",0,"1 cm","1 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","None"
33900,"2021-04-18 00:00:00",1,"Veuve Clicquot Ponsardin La Grande Dame Brut 1990 0,75 l",1990,"0.75","Champagne",95,"1 cm","1 cm, Etiketten leicht beschädigt, ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","None"
33901,"2021-11-14 00:00:00",1,"Vieux Chateau Certan 2017 0,75 l",2017,"0.75","Pomerol",96,"in","in","6er OHK"
33902,"2021-11-14 00:00:00",1,"Vieux Chateau Certan 2018 0,75 l",2018,"0.75","Pomerol",99,"in","in","6er OHK"
33903,"2021-11-14 00:00:00",1,"Chateau Rayas Chateauneuf-du-Pape Reserve 2008 0,75 l",2008,"0.75","Rhone",93,"0,5 cm","0,5 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt","lose"
33904,"2021-11-14 00:00:00",1,"Chateau Rayas Chateauneuf-du-Pape Reserve 2009 0,75 l",2009,"0.75","Rhone",98,"0,5 cm","0,5 cm, Etikett ganz leicht beschädigt","lose"
33905,"2021-11-14 00:00:00",1,"Chateau Rayas Chateauneuf-du-Pape Reserve 2010 0,75 l",2010,"0.75","Rhone",94,"0","0,5 cm","lose"
33906,"2021-11-14 00:00:00",1,"Chateau Rayas Chateauneuf-du-Pape Reserve blanc 2010 0,75 l",2010,"0.75","Rhone",94,"0","0,5 cm","lose"
33907,"2021-11-14 00:00:00",NULL,"Domaine Jamet Cote Rotie 2015 0,75 l",2015,"0.75","Rhone",95,"0","0,5 cm","lose"
33908,"2021-11-14 00:00:00",NULL,"Domaine Jamet Cote Rotie 2016 0,75 l",2016,"0.75","Rhone",93,"0","0,5 cm","lose"
33909,"2021-11-14 00:00:00",NULL,"Domaine Jamet Cote Rotie 2017 0,75 l",2017,"0.75","Rhone",92,"0","0,5 cm","lose"
33910,"2021-11-14 00:00:00",1,"Domaine Jean-Louis Chave Hermitage 2016 0,75 l",2016,"0.75","Rhone",96,"0","0,5 cm","lose"
33911,"2021-06-20 00:00:00",1,"Roederer, Louis Cristal Brut 2004 1,5 l",2004,"1.5","Champagne",97,"1 cm","1 cm","None"
33912,"2021-06-20 00:00:00",1,"Ruinart Dom Ruinart Blanc de Blancs Brut 1996 1,5 l",1996,"1.5","Champagne",93,"1 cm","1 cm","1er OC"
33913,"2021-06-20 00:00:00",1,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",2004,"0.75","Champagne",96,"1 cm","1 cm","None"
33914,"2021-06-20 00:00:00",1,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",2004,"0.75","Champagne",96,"1 cm","1 cm","None"
33915,"2021-06-20 00:00:00",1,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",2004,"0.75","Champagne",96,"1 cm","1 cm","None"
33916,"2021-06-20 00:00:00",1,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",2004,"0.75","Champagne",96,"1 cm","1 cm","None"
33917,"2021-06-20 00:00:00",1,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",2004,"0.75","Champagne",96,"1 cm","1 cm","None"
33918,"2021-06-20 00:00:00",1,"Sine Qua Non Mr. K Chardonnay The Noble man 2003 0,375 l",2003,"0.37","Kalifornien, Napa Valley",94,"in","in","None"
33919,"2021-06-20 00:00:00",1,"Chateau Beaumont 1994 0,75 l",1994,"0.75","Haut-Medoc, Cru Bourgeois",0,"in","in","6er OHK"
33920,"2021-06-20 00:00:00",1,"Chateau Duhart-Milon-Rothschild 1993 0,75 l(1)",1993,"0.75","Pauillac, 4e Cru Classe",0,"in","in, Etikett ganz leicht verschmutzt","None"
33921,"2021-03-10 00:00:00",1,"Montevertine Le Pergole Torte 2011 1,5 l",2011,"1.5","Toskana",94,"in","in","1er OHK"
33922,"2021-03-10 00:00:00",1,"Montevertine Le Pergole Torte 2013 1,5 l",2013,"1.5","Toskana",98,"in","in","1er OHK"
33923,"2021-03-10 00:00:00",1,"Montevertine Le Pergole Torte 2014 1,5 l",2014,"1.5","Toskana",93,"in","in","1er OHK"
33924,"2021-03-10 00:00:00",1,"San Giusto a Rentennano Percarlo 1999 1,5 l",1999,"1.5","Toskana",94,"in","in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt","None"
33925,"2021-03-10 00:00:00",1,"San Giusto a Rentennano Percarlo 2001 0,75 l(1)",2001,"0.75","Toskana",94,"ts","ts, Etikett ganz leicht beschädigt, verschmutzt","None"
33926,"2021-03-10 00:00:00",1,"San Giusto a Rentennano Percarlo 2001 1,5 l",2001,"1.5","Toskana",94,"in","in","1er OHK"
33927,"2021-03-10 00:00:00",1,"San Giusto a Rentennano Percarlo 2008 1,5 l",2008,"1.5","Toskana",96,"ts","ts","1er OHK"
33928,"2021-03-10 00:00:00",1,"San Giusto a Rentennano Percarlo 2012 3,0 l",2012,"3","Toskana",95,"in","in","1er OHK"
33929,"2021-03-10 00:00:00",1,"San Giusto a Rentennano Percarlo 2013 3,0 l",2013,"3","Toskana",93,"in","in, Leckspuren","1er OHK"
33930,"2021-03-10 00:00:00",1,"San Giusto a Rentennano Percarlo 2014 3,0 l",2014,"3","Toskana",92,"in","in","1er OHK"
33931,"2021-08-22 00:00:00",1,"Chateau Cos d´Estournel 2005 0,75 l",2005,"0.75","Saint-Estephe, 2e Cru Classe",98,"in","in","lose"
33932,"2021-08-22 00:00:00",1,"Chateau Montrose 2005 0,75 l",2005,"0.75","Saint-Estephe, 2e Cru Classe",97,"in","in","12er OHK"
33933,"2021-08-22 00:00:00",1,"Chateau Phelan-Segur 2005 0,75 l",2005,"0.75","Saint-Estephe, Cru Bourgeois",0,"in","in, Etiketten beschädigt","12er OHK"
33934,"2021-08-22 00:00:00",1,"Chateau Beychevelle 2003 0,75 l",2003,"0.75","Saint-Julien, 4e Cru Classe",92,"in","in","12er OHK"
33935,"2021-08-22 00:00:00",1,"Chateau Branaire-Ducru 2005 0,75 l",2005,"0.75","Saint-Julien, 4e Cru Classe",93,"in","in","lose"
33936,"2021-08-22 00:00:00",1,"Chateau Ducru-Beaucaillou 2003 0,75 l",2003,"0.75","Saint-Julien, 2e Cru Classe",94,"in","in","12er OHK"
33937,"2021-08-22 00:00:00",1,"Chateau Ducru-Beaucaillou 2005 0,75 l",2005,"0.75","Saint-Julien, 2e Cru Classe",97,"in","in","6er OHK"
33938,"2021-08-22 00:00:00",1,"Chateau Ducru-Beaucaillou 2005 0,75 l",2005,"0.75","Saint-Julien, 2e Cru Classe",97,"in","in","None"
33939,"2021-08-22 00:00:00",1,"Chateau Gruaud-Larose 2005 0,75 l",2005,"0.75","Saint-Julien, 2e Cru Classe",90,"in","in, Etiketten leicht beschädigt","lose"
33940,"2021-08-22 00:00:00",1,"Chateau Lagrange 2005 0,75 l",2005,"0.75","Saint-Julien, 3e Cru Classè",93,"in","in","12er OHK"
