"id","name","winepoints_signalled","packaging_signalled","vintage_signalled","bottlesize_signalled","origin_signalled","fill_level_signalled","state_signalled","min_price_signalled","max_price_signalled","sold","price","minimum_price","maximum_price"
44174,"Chateau Margaux Pavillon Rouge, 2e vin de Margaux 2008 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"760","720","1.44"
44175,"Domaine du Pegau Chateauneuf-du-Pape Cuvee Reservee 1998 3,0 l",1,1,1,1,1,1,1,1,1,1,"300","250","495"
44176,"Duca de Salaparuta Duca Enrico 1984 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","200","400"
44177,"Antinori Chianti Classico Riserva 2001 3,0 l",1,1,1,1,1,1,1,1,1,1,"135","45","90"
44178,"Antinori Secentenario 1985 1,5 l",NULL,1,1,1,1,1,1,1,1,1,"200","190","385"
44179,"Chateau Pontet-Canet 2010 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.22","1.02","2.04"
44180,"Chateau Gazin 2009 0,75 l",1,1,1,1,1,1,1,1,1,1,"800","540","1.08"
44181,"Chateau Hosanna 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"700","640","1.28"
44182,"Chateau La Conseillante 2006 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.15","960","1.92"
44183,"Chateau Canon 2006 0,75 l",1,1,1,1,1,1,1,1,1,1,"650","650","1.3"
44184,"Chateau Cos d´Estournel 2006 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.37","1.32","2.64"
44185,"Chateau Montrose 2008 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.05","900","1.8"
44186,"Chateau Montrose 2009 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.64","1.44","2.88"
44187,"Chateau Ducru-Beaucaillou 2009 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.73","1.68","3.36"
44188,"Chateau Gruaud-Larose 2008 0,75 l",1,1,1,1,1,1,1,1,1,1,"720","720","1.44"
44189,"Piper Heidsieck Rare Brut 2002 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"140","100","200"
44190,"Pommery Cuveé Louise Brut 2003 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"180","120","240"
44195,"Dönnhoff Niederhäuser Hermannshöhle Riesling Grosses Gewächs 2016 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"265","215","430"
44196,"Gantenbein Riesling Auslese 2003 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","400","800"
44197,"Autreau de Champillon Brut 1er Cru NV 0,75 l",NULL,1,NULL,1,1,1,1,1,1,1,"95","75","150"
44198,"Autreau de Champillon Brut 1er Cru NV 0,75 l",NULL,1,NULL,1,1,1,1,1,1,1,"95","75","150"
44199,"Dönnhoff Niederhäuser Hermannshöhle Riesling Grosses Gewächs 2011 6,0 l",1,1,1,1,1,1,1,1,1,1,"560","400","800"
44200,"Dönnhoff Niederhäuser Hermannshöhle Riesling Grosses Gewächs 2011 6,0 l",1,1,1,1,1,1,1,1,1,1,"600","400","800"
44201,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2014 0,75 l",1,1,1,1,1,1,1,1,1,1,"455","405","810"
44202,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2015 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"520","420","840"
44203,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2015 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"520","420","840"
44204,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2015 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"500","420","840"
44205,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2015 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"170","140","280"
44206,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2015 0,75 l",1,1,1,1,1,1,1,1,1,1,"450","360","720"
44207,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2015 0,75 l",1,1,1,1,1,1,1,1,1,1,"500","360","720"
44208,"Couedic Mercurey 1er Cru 2006 0,75 l(1)",NULL,1,1,1,1,1,1,1,1,1,"170","100","200"
44209,"Knoll, Emmerich Dürnsteiner Kellerberg Riesling Smaragd 2020 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"270","270","540"
44210,"Knoll, Emmerich Loibner Loibenberg Grüner Veltliner Smaragd 2020 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"270","270","540"
44211,"Knoll, Emmerich Loibner Loibenberg Riesling Smaragd 2020 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"270","270","540"
44212,"Knoll, Emmerich Loibner Schütt Grüner Veltliner Smaragd 2020 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"270","270","540"
44213,"Knoll, Emmerich Steiner Pfaffenberg Riesling Selection 2020 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"290","270","540"
44214,"Prager Achleiten Stockkultur Grüner Veltliner Smaragd 2019 0,75 l(3)",NULL,NULL,1,1,1,1,1,1,1,1,"240","240","480"
44215,"Weingut Clemens Busch Pündericher Marienburg Fahrlay-Terrassen Riesling Grosses Gewächs 2016 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","360","720"
44216,"Weingut Clemens Busch Pündericher Marienburg Fahrlay-Terrassen Riesling Grosses Gewächs 2016 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","360","720"
44217,"Weingut Clemens Busch Pündericher Marienburg Fahrlay-Terrassen Riesling Grosses Gewächs 2016 1,5 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","360","720"
44218,"Weingut Clemens Busch Pündericher Marienburg Fahrlay-Terrassen Riesling Grosses Gewächs 2016 1,5 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","360","720"
44219,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44220,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44307,"Gros, A.F. Richebourg Grand Cru 2004 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"480","470","940"
44221,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"150","120","240"
44222,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44223,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"150","120","240"
44224,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"150","120","240"
44225,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44226,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44227,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44228,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"170","120","240"
44229,"Weingut Emrich Schönleber Monzinger Riesling Kabinett 2017 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"90","30","60"
44230,"Weingut Emrich Schönleber Riesling Mineral trocken  2015 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"140","60","120"
44231,"Weingut Heinrich Spindler Musenhang Riesling 2016 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"60","60","120"
44232,"Weingut Knipser Laumersheimer Kapellenberg Riesling Kabinett trocken 2010 0,75 l(9)",NULL,NULL,1,1,1,1,1,1,1,1,"70","60","120"
44233,"Weingut Knipser Sauvignon Blanc Kabinett 2007 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"60","30","60"
44234,"Weingut Wagner Stempel Siefersheimer Spätburgunder trocken 2016 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"140","120","240"
44235,"Clair, Bruno Marsannay ""Les Longeroies"" rouge 2004 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"135","75","150"
44236,"Clair, Bruno Pernand Vergelesses Village blanc 2004 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"100","90","180"
44237,"Domaine Morey Blanc Bourgogne blanc 2004 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"90","60","120"
44238,"Chateau La Lagune 2007 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"430","420","840"
44239,"Chateau Haut Ballet 2009 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"140","120","180"
44240,"Chateau La Croix 2009 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"720","360","720"
44241,"Tardieu Laurent Chateauneuf-du-Pape Vielles Vignes 2009 0,75 l",1,1,1,1,1,1,1,1,1,1,"340","300","600"
44242,"Chateau Figeac 2000 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"350","340","680"
44243,"Chateau Vieux Pourret Dixit 2009 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"480","180","360"
44244,"Chateau Gruaud-Larose 2001 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"460","420","840"
44245,"Chateau Gruaud-Larose 2004 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"320","300","600"
44246,"Chateau Talbot 1986 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.68","1.08","2.16"
44247,"Chateau Talbot 2009 0,75 l",1,1,1,1,1,1,1,1,1,1,"670","650","1.3"
44248,"Etchart Tres Vieil Armagnac 1942 0,7 l",NULL,1,1,1,1,1,1,1,1,1,"130","130","260"
44249,"Chateau Pontac Monplaisir 2010 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"200","180","360"
44250,"Chateau Pontac Monplaisir 2010 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"190","180","360"
44251,"Chateau Pontac Monplaisir 2010 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"190","180","360"
44252,"Chateau du Retout 2010 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"240","240","480"
44308,"Gros, A.F. Richebourg Grand Cru 2004 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"480","470","940"
44253,"Chateau du Retout 2010 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"250","240","480"
44254,"Chateau du Retout 2010 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"240","240","480"
44255,"Chateau Margaux 1997 0,75 l",1,1,1,1,1,1,1,1,1,1,"4.04","3.84","7.68"
44256,"Chateau Margaux 1997 0,75 l(11)",1,1,1,1,1,1,1,1,1,1,"4.14","3.84","7.68"
44257,"Chateau La Tour Haut-Brion 1997 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"560","480","960"
44258,"Chateau La Tour Haut-Brion 1997 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"520","480","960"
44259,"Piper Heidsieck Rare Brut 1999 0,75 l",1,1,1,1,1,1,1,1,1,1,"180","110","220"
44260,"Piper Heidsieck Rare Brut 1999 0,75 l",1,1,1,1,1,1,1,1,1,1,"190","110","220"
44261,"Pommery Cuveé Louise Brut 1999 0,75 l",1,1,1,1,1,1,1,1,1,1,"120","80","160"
44262,"Roederer, Louis Cristal Brut 1989 0,75 l",1,1,1,1,1,1,1,1,1,1,"410","300","600"
44263,"Roederer, Louis Cristal Brut 1989 0,75 l",1,1,1,1,1,1,1,1,1,1,"410","300","600"
44264,"Roederer, Louis Cristal Brut 1997 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"260","200","400"
44265,"Roederer, Louis Cristal Brut 1997 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"250","200","400"
44266,"Roederer, Louis Cristal Brut 1999 0,75 l",1,1,1,1,1,1,1,1,1,1,"270","250","500"
44267,"Roederer, Louis Cristal Brut 1999 3,0 l",1,1,1,1,1,1,1,1,1,1,"1.425","1.125","2.25"
44268,"Roederer, Louis Cristal Brut 2000 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"230","150","300"
44269,"Antinori Tignanello 2008 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"365","345","690"
44270,"Antinori Tignanello 2008 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"375","345","690"
44271,"Casanova di Neri Tenuta Nuova Brunello di Montalcino 2001 1,5 l",1,1,1,1,1,1,1,1,1,1,"290","190","385"
44272,"Dal Forno Romano Amarone della Valpolicella Vigneto Monte Lodoletta 1994 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"280","250","500"
44273,"Knoll, Emmerich Loibner Kreutles Grüner Veltliner Smaragd 2019 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"115","35","70"
44274,"Knoll, Emmerich Loibner Kreutles Grüner Veltliner Smaragd 2019 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"115","35","70"
44275,"Knoll, Emmerich Loibner Kreutles Grüner Veltliner Smaragd 2019 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"115","35","70"
44279,"Chateau Leoville-Barton 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"490","360","720"
44280,"Chateau Leoville-Barton 2006 0,75 l",1,1,1,1,1,1,1,1,1,1,"600","420","840"
44281,"Chateau Leoville-Barton 2008 0,75 l",1,1,1,1,1,1,1,1,1,1,"390","300","600"
44282,"Domaine Robert Groffier Chambolle Musigny Les Amoureuses 1er Cru 1996 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","800","1.6"
44283,"Weingut Stigler Ihringer Winklerberg Herrgottswinkel - Riesling F 36 Grosses Gewächs   2011 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"100","90","180"
44284,"Weingut Joh.Jos. Prüm Wehlener Sonnenuhr Riesling Auslese 2007 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"60","50","100"
44285,"Kühling Gillot Nackenheimer Rothenberg Wurzelecht Riesling Grosses Gewächs 2008 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"150","150","300"
44286,"Kühling Gillot Niersteiner Pettenthal Riesling Grosses Gewächs 2012 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"120","80","140"
44287,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2007 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","230","460"
44288,"Huet, Gaston Vouvray Clos de Bourg 1ere Trie moelleux 2006 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","150","270"
44289,"Domaine de Villars Fontaine Bourgogne Blanc Hautes Cotes de Nuits ""Les Jiromees"" 2010 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"150","100","200"
44290,"Domaine de Villars Fontaine Bourgogne Blanc Hautes Cotes de Nuits ""Les Jiromees"" 2010 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"150","100","200"
44291,"Salon Le Mesnil Blanc de Blancs Grand Cru Brut 1997 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.05","780","1.56"
44292,"Königsmarck Banyuls ""l´Etoile"" 1959 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"250","250","500"
44293,"Chateau Rayas Chateauneuf-du-Pape Reserve 2008 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"1.5","1.5","2.7"
44294,"Pingus - Sisseck, P. Dominio de Pingus 2015 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"660","640","1.28"
44295,"Heredia, Lopez Vina Tondonia Gran Reserva blanco 1973 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"330","330","660"
44296,"4G Wine Estate Privat Preview 2009 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"310","200","400"
44297,"Hobbs, Paul Beckstoffer Dr.Crane Vineyard Cabernet Sauvignon 2015 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"300","250","500"
44298,"Lewis Cellars Cabernet Sauvignon Reserve 2010 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"120","110","220"
44299,"Comte Georges de Vogue Chambolle Musigny 1er Cru 2000 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"330","200","400"
44300,"Dugat-Py, Bernard Bourgogne Cuvee Halinard Village 2009 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"80","60","120"
44301,"Dugat-Py, Bernard Gevrey Chambertin Coeur Du Roy Vieilles Vignes 2007 0,75 l(1)",NULL,1,1,1,1,1,1,1,1,1,"210","210","420"
44302,"Dugat-Py, Bernard Gevrey Chambertin Coeur Du Roy Vieilles Vignes 2009 0,75 l",1,1,1,1,1,1,1,1,1,1,"220","170","340"
44303,"Dugat, Claude Gevrey Chambertin Village 2005 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"335","165","330"
44304,"Gros, A.F. Richebourg Grand Cru 1998 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"570","550","1.1"
44309,"Weingut Clemens Busch Pündericher Marienburg Fahrlay-Terrassen Riesling Grosses Gewächs 2017 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"360","360","720"
44310,"Weingut Clemens Busch Pündericher Marienburg Fahrlay-Terrassen Riesling Grosses Gewächs 2017 1,5 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","360","720"
44311,"Clos Saint Jean Chateauneuf-du-Pape 2008 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"120","120","240"
44312,"Clos Saint Jean Chateauneuf-du-Pape 2008 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"130","120","240"
44313,"Domaine de La Vieille Julienne Chateauneuf-du-Pape 2001 1,5 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","340","680"
44314,"Domaine de La Vieille Julienne Chateauneuf-du-Pape 2001 1,5 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","340","680"
44315,"Domaine la Milliere Chateauneuf-du-Pape Vieilles Vignes 2003 0,75 l(10)",1,NULL,1,1,1,1,1,1,1,1,"240","240","480"
44316,"Ogier, Michel Cote Rotie Les Embruns 2002 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"480","480","960"
44317,"Pichon, Christophe Cote Rotie La Comtesse en Blonde 2017 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"330","330","660"
44318,"Marques de Murrieta Castillo Ygay Gran Reserva Especial 1970 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"470","400","800"
44319,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44320,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44321,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44322,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44323,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44324,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"150","120","240"
44325,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44326,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44327,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"180","120","240"
44328,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"170","120","240"
44329,"Chateau Talbot 2007 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"600","600","1.2"
44330,"Moroder Vino Passito ""Oro"" NV 0,5 l",NULL,NULL,NULL,1,1,1,1,1,1,1,"60","30","60"
44331,"Busso, Piero ""Majano"" Barbera d'Alba 2006 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"40","30","60"
44332,"Tenuta di Ghizzano Nambrot 2005 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"190","150","300"
44333,"Staatsweingüter Kloster Eberbach Rauenthaler Baiken Riesling Trockenbeerenauslese 1989 0,75 l",NULL,1,1,1,1,1,1,1,1,NULL,"0","300","600"
44815,"Alzinger, Leo Riesling Hollerin Smaragd 2019 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","180","360"
44334,"Domaine Faiveley Latricieres Chambertin Grand Cru 1990 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"200","200","400"
44335,"Chateau La Pointe 1998 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"360","360","720"
44336,"Chateau Rabaud-Promis 1981 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"80","60","120"
44337,"Lageder, Alois Cabernet Löwengang 1994 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"140","120","270"
44338,"Weingut Keller Schubertslay Riesling Kabinett  2020 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"560","500","1"
44339,"Vaghi Bas Armagnac 1936 0,7 l",NULL,1,1,1,1,1,1,1,1,NULL,"0","500","1"
44340,"Taittinger Taittinger Collection Vasarely Brut 1978 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"220","180","360"
44341,"Chateau Duhart-Milon 1942 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"150","80","160"
44342,"Pousada Vintage Port 1970 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"80","80","160"
44344,"Chateau Pichon Longueville Baron 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"145","115","230"
44345,"Chateau Cos d´Estournel 2005 0,75 l",1,1,1,1,1,1,1,1,1,1,"310","140","280"
44346,"Chateau Cos d´Estournel 2006 0,75 l",1,1,1,1,1,1,1,1,1,1,"270","170","340"
44347,"Chateau Ducru-Beaucaillou 2006 0,75 l(2)",1,1,1,1,1,1,1,1,1,1,"380","250","500"
44348,"Chateau Leoville Las Cases 2005 1,5 l",1,1,1,1,1,1,1,1,1,1,"640","450","900"
44349,"Chateau Grand Moueys 1992 1,5 l",NULL,NULL,1,1,1,1,1,1,1,1,"72","72","144"
44350,"Chateau Grand Moueys 1992 1,5 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","72","144"
44351,"Chateau Grand Moueys 1992 1,5 l",NULL,NULL,1,1,1,1,1,1,1,1,"72","72","144"
44352,"Chateau Grand Moueys 1992 1,5 l(2)",NULL,NULL,1,1,1,1,1,1,1,1,"78","39","78"
44353,"Chateau Clauzet 2005 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"230","180","360"
44354,"Chateau Pontet-Canet 1970 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,"450","370","740"
44355,"Gilberts Shiraz 1999 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","120","240"
44356,"Gagnard, Jean Noel Batard Montrachet Grand Cru 1993 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"160","150","300"
44357,"Domaine Louis Trapet Latricieres Chambertin Grand Cru 1988 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"145","145","290"
44358,"Jayer, Jacqueline Echezeaux Grand Cru 1988 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"240","100","200"
44359,"Roederer, Louis Cristal Brut 2002 0,75 l",1,1,1,1,1,1,1,1,1,1,"270","200","350"
44360,"Roederer, Louis Cristal Brut 2002 0,75 l",1,1,1,1,1,1,1,1,1,1,"270","200","350"
44361,"Roederer, Louis Cristal Brut 2002 0,75 l",1,1,1,1,1,1,1,1,1,1,"270","200","350"
44362,"Roederer, Louis Cristal Brut 2002 0,75 l",1,1,1,1,1,1,1,1,1,1,"270","200","350"
44363,"Roederer, Louis Cristal Brut 2002 0,75 l",1,1,1,1,1,1,1,1,1,1,"280","200","350"
44816,"Alzinger, Leo Riesling Hollerin Smaragd 2019 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","180","360"
44364,"Roederer, Louis Cristal Brut 2002 0,75 l",1,1,1,1,1,1,1,1,1,1,"270","200","350"
44365,"Roederer, Louis Cristal Rosé Brut 1999 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"360","340","680"
44366,"Roederer, Louis Cristal Rosé Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"375","325","650"
44367,"Ruinart Dom Ruinart Brut""Maarten Bass for Dom Ruinart"" 2002 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"185","125","250"
44368,"Salon Le Mesnil Blanc de Blancs Grand Cru Brut 1988 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.05","800","1.6"
44369,"Domaine Comte Senard Corton Clos des Meix Grand Cru 2003 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"60","50","100"
44370,"Domaine Jean Grivot Vosne Romanee Village 1995 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"180","180","360"
44371,"Domaine Jean Grivot Vosne Romanee Village 1995 0,75 l(2)",NULL,NULL,1,1,1,1,1,1,1,1,"180","180","360"
44372,"Baron Philippe de Rothschild Mouton Cadet 1999 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,"80","40","80"
44373,"Antinori Tignanello 2001 1,5 l",1,1,1,1,1,1,1,1,1,1,"405","235","475"
44374,"Castello Verrazzano Chianti Classico 2006 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"45","25","50"
44375,"Mastrojanni Brunello di Montalcino 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"200","200","400"
44376,"Ornellaia 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"230","190","380"
44377,"Rendola Vino Nobile di Montepulciano Riserva 1997 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"40","30","60"
44378,"Bodegas Roda Roda I Reserva 2009 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"70","50","100"
44379,"Huet, Gaston Vouvray le Mont 1ere Trie moelleux 1996 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","60","90"
44380,"Domaine du Vieux Telegraphe (Brunier) Chateauneuf-du-Pape La Crau rouge 2001 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"85","85","170"
44381,"Santa Sofia Recioto Amarone della Valpolicella Classico 1967 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"55","45","90"
44382,"Weingut Joh.Jos. Prüm Zeltinger Sonnenuhr Riesling Auslese 1999 0,75 l(5)",NULL,NULL,1,1,1,1,1,1,1,1,"360","360","720"
44383,"Burmester Colheita Port Extra Selected 1944 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"300","300","600"
44384,"Burmester Colheita Port Extra Selected 1944 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"300","300","600"
44385,"Staatsweingüter Kloster Eberbach Rauenthaler Baiken Riesling Trockenbeerenauslese Cabinetkeller 2011 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"200","200","400"
44386,"Chateau Lafleur 1982 0,75 l",1,1,1,1,1,1,1,1,1,1,"4.265","3.265","6.53"
44387,"Mondavi Cabernet Sauvignon Reserve 1983 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"230","230","460"
44388,"Koehler-Ruprecht Kallstadter Saumagen Riesling Spätlese ""R"" trocken 2007 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"80","40","80"
44416,"Chateau Latour Les Forts de Latour, 2e vin de Latour 1996 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"465","465","930"
44389,"Lokoya Cabernet Sauvignon Mount Veeder 2013 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"430","400","800"
44390,"Sine Qua Non Mr. K Viognier The Noble man 2000 0,375 l",1,NULL,1,1,1,1,1,1,1,1,"265","175","350"
