"id","name","winepoints_signalled","sold","winepoints"
45517,"Taittinger Comtes de Champagne Blanc de Blanc Brut 1961 0,75 l",NULL,NULL,0
45518,"Druk-My-Niet T3 Rosé  2021 1,5 l",NULL,1,0
45519,"Hugel Gewürztraminer Selection de Grains Nobles 1989 0,75 l",NULL,1,0
45520,"Le Gallais Wiltinger Braune Kupp Riesling Auslese Versteigerungswein 1993 0,75 l",NULL,1,0
45521,"Weingut Egon Müller Scharzhofberger Riesling Kabinett 2005 0,75 l",NULL,1,0
45522,"Deutz Cuvee William Deutz Brut 1985 1,5 l",NULL,1,0
45523,"Pol Roger Brut 1990 0,75 l",NULL,1,0
45524,"Pol Roger Brut 2002 0,75 l",1,1,93
45525,"Chateau Margaux 1983 0,75 l",1,1,96
45526,"Chateau Ducru-Beaucaillou 1985 1,5 l",1,1,92
45527,"Chateau Leoville Las Cases 1986 0,75 l",1,1,98
45528,"Ca ´del Bosco Maurizio Zanella 1988 0,75 l(1)",1,1,91
45529,"Gantenbein Riesling Auslese 2004 0,75 l",NULL,NULL,0
45530,"Erika Obermeyer Cabernet-Sauvignon 2017 0,75 l",NULL,1,0
45531,"Chateau Meyney 1989 0,75 l",1,1,93
45532,"Vina Cobos Marchiori Vineyard Malbec 2013 0,75 l",1,1,92
45533,"Staatsweingüter Kloster Eberbach Steinberger Riesling Spätlese Versteigerungswein  1998 0,75 l",NULL,1,0
45534,"Staatsweingüter Kloster Eberbach Rauenthaler Baiken Riesling Trockenbeerenauslese Cabinetkeller 2011 0,375 l",1,NULL,91
45535,"Staatsweingüter Kloster Eberbach Erbacher Marcobrunn Riesling Großes Gewächs 2015 0,75 l",NULL,1,0
45536,"Pichler, F.X. Ried Loibenberg Grüner Veltliner  2020 0,75 l",1,1,93
45537,"Openwines Winery Akkura Muskateller 2019 0,75 l",NULL,NULL,0
45538,"Lageder, Alois Merlot ""MCMXCIX"" 1999 0,75 l",NULL,1,0
45539,"Weingut Clemens Busch Pündericher Marienburg Fahrlay Riesling Grosses Gewächs 2013 0,75 l",NULL,1,0
45540,"Weingut Schäfer Fröhlich Stromberg Riesling Grosses Gewächs 2014 0,75 l",1,1,95
45541,"Koehler-Ruprecht Kallstadter Saumagen Riesling Auslese trocken 2008 0,75 l",1,1,90
45542,"Ökonomierat Rebholz Chardonnay Spätlese ""R"" trocken 2008 0,75 l(1)",1,1,95
45543,"Weingut Dr. von Bassermann-Jordan Deidesheimer Hohenmorgen Riesling Grosses Gewächs 2014 0,75 l",NULL,1,0
45544,"Weingut Müller-Catoir Haardter Herzog Rieslaner Auslese 2015 0,375 l",1,1,91
45545,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2012 0,75 l",NULL,1,0
45546,"Domaine de Trevallon Domaine de Trevallon rouge 2010 0,75 l",NULL,1,0
45547,"Chateau Mouton-Rothschild 1973 0,75 l",NULL,1,0
45548,"Chateau Mouton-Rothschild 1965 0,75 l",NULL,NULL,0
45549,"Fratelli Alessandria Barolo Monvigliero 2016 0,75 l",1,1,97
45550,"Taittinger Comtes de Champagne Blanc de Blanc Brut 2006 0,75 l",1,1,96
45551,"Breuer, Georg Rüdesheimer Berg Schlossberg Riesling trocken 2017 0,75 l(1)",1,1,94
45552,"Weingut Keller Westhofener Morstein Riesling Grosses Gewächs 2017 0,75 l",NULL,1,0
45553,"Chateau Haut-Brion 2004 0,75 l",1,1,95
45554,"Chateau Leoville-Barton 2002 0,75 l(1)",1,1,92
45555,"Comte Georges de Vogue Musigny Vieilles Vignes Grand Cru 2008 0,75 l",1,1,97
45556,"Domaine Robert Groffier Chambertin Clos de Beze Grand Cru 2008 0,75 l",1,1,92
45557,"Domaine Robert Groffier Chambertin Clos de Beze Grand Cru 2008 0,75 l",1,1,92
45558,"Domaine Trapet Pere et Fils Chambertin Grand Cru 2008 0,75 l",1,1,92
45559,"Damoy, Pierre Chambertin Clos de Beze Grand Cru 1979 0,75 l",NULL,1,0
45560,"Domaine Armand Rousseau Chambertin Clos de Beze Grand Cru 1990 0,75 l",1,1,90
45561,"Domaine Armand Rousseau Gevrey Chambertin Clos St. Jacques 1er Cru 1990 0,75 l",1,1,90
45562,"Domaine Hubert Lignier Clos de la Roche Grand Cru 1990 0,75 l",1,1,95
45563,"Domaine Jean Grivot Clos de Vougeot Grand Cru 1973 0,75 l(1)",NULL,1,0
45564,"Domaine Louis Remy Clos de la Roche Grand Cru 1969 0,75 l",NULL,1,0
45565,"Domaine Ponsot Clos de la Roche Vieilles Vignes Grand Cru 1990 0,75 l",1,1,98
45566,"Chateau Lascombes 1982 0,75 l(1)",NULL,1,0
45567,"Chateau Margaux 1979 0,75 l",1,1,93
45569,"Chateau Mouton-Rothschild 1996 0,75 l",1,1,97
45570,"Chateau Mouton-Rothschild 1996 0,75 l",1,1,97
45571,"Chateau Mouton-Rothschild 1998 0,75 l",1,1,97
45572,"Chateau Mouton-Rothschild 1998 0,75 l",1,1,97
45573,"Chateau Mouton-Rothschild 2001 0,75 l",1,1,94
45574,"Chateau Mouton-Rothschild 2001 0,75 l",1,1,94
45632,"Penfolds Cabernet Sauvignon Bin 707 2010 0,75 l",1,1,95
45575,"Chateau Mouton-Rothschild 2002 0,75 l",1,1,91
45576,"Chateau Mouton-Rothschild 2003 0,75 l",1,1,91
45577,"Chateau Mouton-Rothschild 2003 0,75 l",1,1,91
45578,"Chateau Mouton-Rothschild 2004 0,75 l",1,1,92
45579,"Chateau d´ Yquem Ygrec 1985 0,75 l",NULL,1,0
45580,"Torbreck Juveniles 2001 0,75 l",NULL,1,0
45581,"Avennia Justine Red 2015 0,75 l",1,NULL,92
45582,"Erika Obermeyer Cabernet-Sauvignon 2017 0,75 l",NULL,1,0
45583,"Warrenmang Estate Shiraz Premium Reserve 2000 6,0 l",NULL,1,0
45584,"Voerzio, Roberto Barolo Cerequio 2016 0,75 l",NULL,1,0
45585,"Villion  Syrah 2019 0,75 l",NULL,1,0
45586,"Huet, Gaston Vouvray le Mont demi sec 1976 0,75 l",NULL,NULL,0
45587,"Chateau d´ Yquem 2005 0,75 l",1,1,96
45588,"Weingut Schömann-Kanzler Mehringer Blattenberg Riesling Spätlese Versteigerungswein Bernkasteler Ring 2011 0,5 l",NULL,1,0
45589,"Gantenbein Riesling Auslese 2004 0,75 l",NULL,NULL,0
45590,"Haskell Vineyards IV  Proprietary Red 2018 0,75 l",NULL,1,0
45591,"Gantenbein Pinot Blanc Auslese 2001 0,75 l",NULL,NULL,0
45592,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2019 0,75 l",NULL,1,0
45593,"Weingut Keller Dalsheimer Bürgel Spätburgunder Grosses Gewächs 2019 0,75 l",NULL,1,0
45594,"Castello dei Rampolla Sammarco 1988 1,5 l",NULL,1,0
45595,"Chateau L´If 2017 0,75 l",1,1,90
45596,"Harlan Estate Proprietary Red 1996 0,75 l",1,NULL,98
45597,"Lail Vineyards J. Daniel Cuvee 2001 0,75 l",1,NULL,94
45598,"Ridge Monte Bello 2009 0,75 l",1,1,98
45599,"Ridge Monte Bello 2009 1,5 l",1,1,98
45603,"Weingut Dr. von Bassermann-Jordan Forster Kirchenstück Riesling Grosses Gewächs 2013 0,75 l(1)",1,1,92
45604,"Weingut Dr. von Bassermann-Jordan Forster Kirchenstück Riesling Grosses Gewächs 2016 0,75 l",NULL,1,0
45605,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2013 0,75 l",1,1,93
45606,"Chateau Lascombes 1979 0,75 l",NULL,NULL,0
45607,"Autreau de Champillon Brut 1er Cru NV 0,75 l",NULL,1,0
45608,"Erika Obermeyer Sauvignon Blanc 2017 0,75 l",NULL,NULL,0
45609,"A.E. Dor Cognac Vieille Reserve Grande Champagne Nr. 9 NV 0,7 l",NULL,1,0
45610,"Chateau Mouton-Rothschild 1965 0,75 l",NULL,NULL,0
45611,"BAYEDE  7 Icon Wine - Kaapzicht Pinotage 2016 0,75 l",NULL,1,0
45612,"Erika Obermeyer Flabbergast Cinsault 2016 0,75 l",NULL,1,0
45613,"Chateau Rieussec ""R"" Vin Sec du Chateau Rieussec 1985 0,75 l(2)",NULL,1,0
45614,"Clos des Papes, Avril Chateauneuf-du-Pape 2009 0,75 l(1)",1,1,97
45615,"Guigal, Etienne Cote Rotie La Landonne 2007 0,75 l",1,1,97
45616,"Kracher Grande Cuvee Nr.12 Trockenbeerenauslese 1995 0,375 l",1,1,96
45617,"Triebaumer, Ernst Mariental Blaufränkisch 2000 0,75 l",NULL,1,0
45618,"Triebaumer, Ernst Mariental Blaufränkisch 2000 1,5 l",NULL,1,0
45619,"Triebaumer, Ernst Mariental Blaufränkisch 2003 0,75 l",1,1,91
45620,"Bründlmayer Zöbinger Heiligenstein Riesling Alte Reben 2004 0,75 l(3)",1,1,93
45621,"Gross, Alois Sauvignon Blanc Privat 2001 0,75 l(1)",NULL,1,0
45622,"Lackner Tinnacher Sauvignon Blanc Welles 2007 0,75 l(3)",NULL,1,0
45623,"Tement, Manfred Morillon Zieregg 2002 0,75 l",NULL,1,0
45624,"Tement, Manfred Morillon Zieregg 2002 1,5 l",NULL,1,0
45625,"Alzinger, Leo Loibner Grüner Veltliner Reserve 2001 1,5 l(1)",NULL,1,0
45626,"Lisini Brunello di Montalcino 2005 0,75 l(1)",1,1,92
45627,"Staatsweingüter Kloster Eberbach Rauenthaler Baiken Riesling Trockenbeerenauslese Cabinetkeller 2011 0,75 l",1,NULL,91
45628,"Domaine de Chevalier   Domaine de Chevalier rouge 1993 0,75 l",NULL,1,0
45629,"George Goulet Champagne Blanc de Blancs Cuvee G Brut NV 0,75 l",NULL,1,0
45630,"Mandois Champagne Brut 1990 0,75 l",NULL,1,0
45631,"Veuve Clicquot Ponsardin La Grande Dame Brut 1995 0,75 l",1,1,92
45633,"Chateau Dauzac 1986 0,375 l",NULL,1,0
45641,"Chateau Ausone 1986 0,75 l(7)",NULL,1,0
45643,"Weingut Keller Schubertslay Riesling Kabinett Alte Reben 2020 0,75 l",1,1,98
45644,"Weingut Keller Morstein ""Felix"" Spätburgunder Grosses Gewächs 2018 0,75 l",1,NULL,97
45645,"Domaine Jamet Cote Rotie 2015 0,75 l",1,1,95
45646,"Domaine Jamet Cote Rotie 2016 0,75 l",1,NULL,93
45647,"Domaine Jamet Cote Rotie 2017 0,75 l",1,NULL,92
45648,"Erika Obermeyer Sauvignon Blanc 2017 0,75 l",NULL,NULL,0
45649,"Creation Pinot Noir Reserve 2019 0,75 l",NULL,NULL,0
45650,"Chateau Clos du Clocher 1990 0,75 l(7)",NULL,NULL,0
45651,"Chateau La Conseillante 1989 0,75 l",1,1,96
45652,"Chateau La Conseillante 1989 0,75 l",1,1,96
45653,"Chateau La Conseillante 1989 0,75 l",1,1,96
45654,"Chateau La Fleur de Gay 1988 0,75 l",1,NULL,92
45655,"Chateau Margaux 1991 0,75 l",NULL,1,0
45656,"Chateau Margaux 1994 0,75 l",1,1,91
45657,"Chateau Palmer 1976 0,75 l(1)",NULL,1,0
45658,"Chateau Latour 1974 0,75 l",NULL,1,0
45659,"Chateau Latour 1988 0,75 l",1,1,91
45660,"Chateau Latour 1990 0,75 l",1,1,95
45661,"Chateau Latour 1991 0,75 l",1,1,91
45662,"Chateau Latour 1992 0,75 l",1,1,90
45685,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2015 0,75 l",1,1,93
45663,"Chateau Latour 1994 0,75 l",1,1,94
45664,"Chateau Latour Les Forts de Latour, 2e vin de Latour 1977 0,75 l(1)",NULL,1,0
45665,"Chateau Mouton-Rothschild 2004 0,75 l",1,1,92
45666,"Chateau Mouton-Rothschild 2005 0,75 l",1,1,98
45667,"Chateau Mouton-Rothschild 2005 0,75 l",1,1,98
45668,"Chateau Mouton-Rothschild 2006 0,75 l",1,1,96
45669,"Chateau Mouton-Rothschild 2006 0,75 l",1,1,96
45670,"Chateau Mouton-Rothschild 2007 0,75 l",1,1,92
45671,"Chateau Mouton-Rothschild 2008 0,75 l",1,1,95
45672,"Chateau Mouton-Rothschild 2008 0,75 l",1,1,95
45673,"Chateau Mouton-Rothschild 2009 0,75 l",1,1,99
45674,"Chateau Mouton-Rothschild Chateau Mouton-Rothschild - Reserve du Chateau 1970 0,75 l",1,1,93
45675,"Azienda Nicola di Sipio Cerasuolo d´Abruzzo Rosé 2016 1,5 l",NULL,1,0
45676,"Schwarz Wine Company Grenache Thiele Road 2005 0,75 l",NULL,1,0
45677,"Weingut Karthäuserhof Eitelsbacher Karthäuserhofberger Kronenberg Riesling Spätlese 1976 0,75 l(1)",NULL,NULL,0
45678,"Chateau Lafite-Rothschild 1988 0,75 l",1,1,94
45679,"Chateau Lafite-Rothschild 1988 0,75 l",1,1,94
45680,"Chateau Lafite-Rothschild 1988 0,75 l",1,1,94
45681,"Chateau Lafite-Rothschild 1988 0,75 l",1,1,94
45682,"Chateau Lafite-Rothschild 1988 0,75 l",1,1,94
45683,"Chateau Latour 1976 0,75 l",NULL,1,0
45684,"Vaghi Bas Armagnac 1936 0,7 l",NULL,1,0
45686,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2016 0,75 l",1,1,93
45687,"Antinori Tignanello 2007 0,75 l(1)",1,1,95
45688,"Weingut Wittmann Brunnenhäuschen Riesling Grosses Gewächs 2013 1,5 l",1,NULL,92
45689,"Weingut Wittmann Brunnenhäuschen Riesling Grosses Gewächs 2016 0,75 l",1,NULL,93
45690,"Tenuta San Guido Sassicaia 2007 0,75 l",1,1,94
45691,"Torbreck The Descendant 2013 0,75 l",1,1,90
45692,"Kracher / Schwarz / Krankl Schwarz - Weiss 2015 0,75 l",NULL,1,0
45693,"Hirtzberger, Franz Spitzer Singerriedel Riesling Smaragd 2014 1,5 l",1,1,92
45694,"Hirtzberger, Franz Spitzer Singerriedel Riesling Smaragd 2014 1,5 l",1,1,92
45695,"Chateau Mouton-Rothschild 1975 0,375 l",1,1,90
45696,"Chateau Leoville Las Cases Clos du Marquis, 2e vin de Leoville Las Cases 1986 0,375 l",NULL,1,0
45697,"Mellasat Chardonnay Barrel Reserve 2013 0,75 l",NULL,1,0
45698,"Dal Forno Romano Amarone della Valpolicella Lodoletta 1990 0,75 l",1,1,92
45699,"Autreau de Champillon Brut 1er Cru NV 0,75 l",NULL,1,0
45700,"Erika Obermeyer Syrah-Grenache- Cinsault 2016 0,75 l",NULL,NULL,0
45701,"Gaston Legrand Armagnac Bas-Armagnac 1960 0,7 l",NULL,NULL,0
45702,"Prunier Cognac Grand Napoleon NV 0,7 l",NULL,1,0
45703,"Druk-My-Niet Syrah Mirus 2016 1,5 l",NULL,1,0
45704,"Openwines Winery Akkura Gewürztraminer  2019 0,75 l",NULL,1,0
45705,"Alzinger, Leo Loibner Grüner Veltliner Reserve 2004 0,75 l",NULL,1,0
45706,"Knoll, Emmerich Dürnsteiner Schütt Riesling Smaragd 2005 0,75 l",1,1,92
45707,"Knoll, Emmerich Loibner Loibenberg Grüner Veltliner Smaragd 1999 0,75 l",1,1,92
45708,"Pichler, Rudi Wösendorfer Kollmütz Grüner Veltliner Smaragd Reserve 2006 0,75 l",NULL,1,0
45709,"Beringer Bancroft Ranch Vineyard Merlot 1993 0,75 l",1,1,93
45710,"La Jota Cabernet Sauvignon 14th Anniversary 1995 0,75 l",1,1,94
45711,"Erika Obermeyer Syrah-Grenache- Cinsault 2016 0,75 l",NULL,1,0
45712,"Gaja, Angelo Barbaresco Sori San Lorenzo 2014 3,0 l",1,1,95
45713,"Graf von Neipperg S.E. Merlot 2009 1,5 l",NULL,1,0
45714,"Deux Freres Sauvignon Blanc 2020 0,75 l",NULL,1,0
45715,"Weingut Joh.Jos. Prüm Graacher Himmelreich Riesling Auslese 2001 0,75 l",1,1,99
45716,"Staatsweingüter Kloster Eberbach Rauenthaler Baiken Riesling Trockenbeerenauslese Cabinetkeller 2011 0,375 l",1,NULL,91
45717,"Staatsweingüter Kloster Eberbach Rüdesheimer Berg Schloßberg Riesling Großes Gewächs Cabinetkeller 2014 0,75 l(10)",NULL,1,0
45718,"Haskell Vineyards IV  Proprietary Red 2018 0,75 l",NULL,1,0
45719,"Weingut Joh.Jos. Prüm Graacher Himmelreich Riesling Kabinett 1998 0,75 l",NULL,1,0
45720,"Druk-My-Niet C68 Chenin Blanc 2020 0,75 l",NULL,1,0
45721,"Fattoria di Felsina Maestro Raro 1990 0,75 l(3)",NULL,1,0
45722,"Staatsweingut Eltville Steinberger Riesling Auslese Naturrein 1953 0,75 l",NULL,1,0
45723,"Staatsweingüter Kloster Eberbach Rüdesheimer Berg Schloßberg Spätburgunder Großes Gewächs Cabinettkeller 2012 0,75 l",NULL,1,0
45724,"Erbhof Unterganzner Cabernet Riserva 2015 0,75 l",NULL,1,0
45725,"Weingut Keller Morstein ""Felix"" Spätburgunder Grosses Gewächs 2018 0,75 l",1,NULL,97
45726,"Chateau Grand-Puy-Lacoste 2000 0,75 l",1,1,95
45727,"Chateau Mouton-Rothschild 2002 0,75 l",1,1,91
45728,"Chateau Petrus 1988 0,75 l",1,1,95
45729,"Mellasat Chardonnay 2014 0,75 l",NULL,1,0
45730,"Deux Freres Sauvignon Blanc 2020 0,75 l",NULL,NULL,0
45731,"Marklew Chardonnay 2014 0,75 l",NULL,1,0
45732,"Villon Blanc de Atlantique Viognier Chardonnay Chenin Blanc 2018 0,75 l",NULL,1,0
45733,"Chateau La Tour Haut-Brion 1997 0,75 l",NULL,NULL,0
45734,"Veuve Clicquot Ponsardin Vintage Reserve Rosé Brut 1995 0,75 l",1,1,92
45735,"Chateau Lafleur Pensees de Lafleur, 2e Vin de Lafleur 1992 0,75 l(4)",NULL,1,0
45736,"Chateau Le Tertre-Roteboeuf 1994 0,75 l",1,1,90
45737,"Chateau Le Tertre-Roteboeuf 1995 0,75 l",1,1,94
45738,"Chateau Ducru-Beaucaillou 1994 0,75 l",1,1,90
45739,"Deutz Cuvee William Deutz Brut 2008 0,75 l",1,1,95
45740,"Taittinger Comtes de Champagne Blanc de Blanc Brut 2008 0,75 l",1,1,98
45741,"Taittinger Comtes de Champagne Blanc de Blanc Brut 2008 0,75 l",1,1,98
45742,"Taittinger Comtes de Champagne Blanc de Blanc Brut 2008 0,75 l",1,1,98
45743,"Taittinger Comtes de Champagne Blanc de Blanc Brut 2011 0,75 l",1,1,94
45744,"Taittinger Comtes de Champagne Blanc de Blanc Brut 2011 0,75 l",1,1,94
45745,"Chateau Mouton-Rothschild 1991 0,75 l",NULL,1,0
45746,"Chateau Mouton-Rothschild 1992 0,75 l",NULL,1,0
45747,"Chateau Pichon Longueville Comtesse de Lalande 1985 0,75 l(1)",NULL,1,0
45748,"Chateau La Mission-Haut-Brion 1990 0,75 l",1,1,96
45749,"Chateau La Conseillante 1990 0,75 l",1,1,94
45750,"Chateau Petrus 1992 0,75 l",1,1,90
45751,"Chateau Cheval Blanc 1973 0,75 l",NULL,1,0
45752,"Chateau Cos d´Estournel 1990 0,75 l",1,1,94
45753,"Chateau Cos d´Estournel 1992 0,75 l(1)",NULL,1,0
45754,"Chateau Leoville Las Cases 1989 0,75 l",1,1,96
45755,"Chateau Mouton-Rothschild Chateau Mouton-Rothschild - Reserve du Chateau 1970 0,75 l",1,1,93
45756,"Chateau Petrus 1959 0,75 l",1,1,93
45757,"Dow´s Port Reserve 1965 0,75 l",NULL,1,0
45760,"Különleges Minösegi Feherbor Tokaji Aszu 5 Puttonyos  1988 0,5 l(1)",NULL,1,0
45814,"Molitor, Markus Wehlener Klosterberg Riesling Spätlese* 2014 0,75 l(2)",NULL,1,0
45761,"Cliff Lede Vineyards High Fidelity 2018 0,75 l",1,1,94
45762,"Chateau Durfort Vivens 2008 0,75 l(1)",1,1,90
45763,"Chateau Palmer Alter Ego, 2e vin de Palmer 2004 0,75 l",1,1,88
45764,"Chateau Prieure-Lichine 2002 0,75 l(1)",NULL,1,0
45765,"Val de Vie Polo Club Chardonnay - Pinot Noir Rosé 2020 0,75 l",NULL,1,0
45766,"Voerzio, Roberto Barolo Cerequio 2016 0,75 l",NULL,1,0
45767,"Weingut Bastgen Kestener Paulinshofberger Riesling Auslese Versteigerungswein 2017 0,375 l",NULL,1,0
45768,"Staatsweingüter Kloster Eberbach Rauenthaler Baiken Riesling Trockenbeerenauslese Cabinetkeller 2011 0,375 l",1,NULL,91
45769,"Staatsweingüter Kloster Eberbach Rauenthaler Baiken Riesling Trockenbeerenauslese 1989 0,75 l",NULL,1,0
45770,"Weingut Schömann-Kanzler Mehringer Blattenberg Riesling Spätlese Versteigerungswein Bernkasteler Ring 2011 0,5 l",NULL,1,0
45771,"Avennia Justine Red 2015 0,75 l",1,NULL,92
45772,"Leasingham Shiraz Classic 1994 0,75 l",NULL,NULL,0
45773,"Staatsweingüter Kloster Eberbach Rauenthaler Baiken Riesling Trockenbeerenauslese Cabinetkeller 2011 0,375 l",1,NULL,91
45774,"Chateau de Laubade Bas Armagnac 1931 0,7 l",NULL,NULL,0
45775,"Hirtzberger, Franz Spitzer Singerriedel Riesling Smaragd 2014 1,5 l",1,1,92
45776,"Sine Qua Non Mr. K Chardonnay The Noble man 2003 0,375 l",1,1,94
45777,"Sine Qua Non Mr. K Chardonnay The Noble man 2003 0,375 l",1,1,94
45778,"K Vintners - Charles Smith Wines Syrah Stoneridge 2012 0,75 l",1,1,95
45779,"Chateau Latour 1994 0,75 l",1,1,94
45780,"Chateau Latour 1994 0,75 l",1,1,94
45781,"Chateau Montrose 1996 0,75 l",1,1,96
45782,"Marques de Murrieta Castillo Ygay Gran Reserva Especial 1989 0,75 l",1,1,92
45783,"Heymann Löwenstein Winninger Röttgen Riesling Erste Lage 1997 0,75 l",NULL,NULL,0
45784,"Heymann Löwenstein Winninger Röttgen Riesling Erste Lage 1997 0,75 l",NULL,1,0
45815,"Veuve Clicquot Ponsardin Vintage Reserve Rosé Brut 1996 0,75 l",1,1,91
45785,"Chateau Petrus 2017 0,75 l",1,1,98
45787,"Chateau Leoville Las Cases 1988 0,75 l",1,1,92
45788,"Domaine Allary Haut-Brion Allary Haut-Brion rouge 2010 0,75 l",1,NULL,90
45789,"Domaine Allary Haut-Brion Allary Haut-Brion rouge 2010 0,75 l",1,NULL,90
45790,"Domaine Allary Haut-Brion Allary Haut-Brion rouge 2010 0,75 l",1,NULL,90
45791,"Villon Chardonnay 2019 0,75 l",NULL,1,0
45792,"BAYEDE  7 Icon Wine - Kaapzicht Pinotage 2016 0,75 l",NULL,1,0
45793,"Chateau Cos Labory 2005 0,75 l",NULL,1,0
45794,"Cossart Gordon & Co. Madeira Verdelho Solera 1915 0,75 l",NULL,1,0
45795,"Jost, Toni Bacharacher Hahn Riesling Trockenbeerenauslese 1989 0,75 l",NULL,NULL,0
45796,"Clos Marie Pic Saint-Loup Metairies du Clos Vieilles Vignes 2009 0,75 l",NULL,1,0
45797,"Vaille, Laurent Domaine de la Grange des Peres rouge 2016 0,75 l",NULL,1,0
45798,"Vaille, Laurent Domaine de la Grange des Peres rouge 2016 0,75 l",NULL,1,0
45799,"Vaille, Laurent Domaine de la Grange des Peres rouge 2016 0,75 l",NULL,1,0
45800,"Vaille, Laurent Domaine de la Grange des Peres rouge 2016 0,75 l",NULL,1,0
45801,"Vaille, Laurent Domaine de la Grange des Peres rouge 2016 0,75 l",NULL,1,0
45802,"The Royal Tokaji Wine Company Tokaji Aszu Eszencia 1993 0,5 l",NULL,1,0
45803,"Mellasat White Pinotage 2019 0,75 l",NULL,1,0
45804,"Chateau Leoville-Barton 1970 0,75 l(1)",NULL,1,0
45805,"Weingut Dr. Loosen Erdener Prälat Alte Reben Grosses Gewächs Reserve 2010 0,75 l(3)",1,1,90
45806,"Trimbach, F.E. Riesling Cuvee Frederic Emile Vendanges Tardives 1989 0,75 l(1)",NULL,1,0
45807,"Staatsweingüter Kloster Eberbach Assmannshäuser Höllenberg Spätburgunder Großes Gewächs Cabinettkeller 2015 0,75 l",NULL,NULL,0
45808,"Schloss Lieser Niederberg Helden Riesling Spätlese 2001 0,75 l",NULL,1,0
45809,"Staatsweingüter Kloster Eberbach Rauenthaler Baiken Riesling Trockenbeerenauslese Cabinetkeller 2011 0,75 l",1,NULL,91
45810,"Gantenbein Pinot Blanc Auslese 2001 0,75 l",NULL,NULL,0
45811,"Chateau Mont Redon Chateauneuf-du-Pape 2014 1,5 l",NULL,1,0
45812,"Fattoria di Felsina Maestro Raro 1988 0,75 l",1,NULL,91
45813,"Azienda Nicola di Sipio Colline Teatine Blanco 2016 1,5 l",NULL,1,0
45816,"Chateau Vignelaure 1986 0,75 l",NULL,1,0
45817,"Erika Obermeyer Syrah-Grenache- Cinsault 2016 0,75 l",NULL,1,0
45818,"Chateau Prieure-Lichine 1979 0,75 l(2)",NULL,1,0
45819,"Chateau Dauzac 1986 0,375 l(2)",NULL,NULL,0
45820,"Les Cailloux (Lucien et Andre Brunel) Chateauneuf-du-Pape Cuvee Centenaire 2010 0,75 l",1,1,94
45821,"Les Cailloux (Lucien et Andre Brunel) Chateauneuf-du-Pape Cuvee Centenaire 2010 0,75 l",1,1,94
45822,"Les Cailloux (Lucien et Andre Brunel) Chateauneuf-du-Pape Cuvee Centenaire 2010 0,75 l",1,1,94
45823,"Domaine de la Romanee-Conti Echezeaux Grand Cru 1972 0,75 l",NULL,NULL,0
45824,"Niepoort Niepoort VV Very old Tawny NV  0,75 l",NULL,1,0
45825,"Taittinger Comtes de Champagne Blanc de Blanc Brut 2011 0,75 l",1,1,94
45826,"Ferrari Fratelli Lunelli Riserva Lunelli Metodo Classico 2012 0,75 l",NULL,1,0
45827,"Ferrari Giulio Ferrari Riserva del Fondatore  2008 0,75 l",1,1,96
45828,"Ferrari Giulio Ferrari Rosé Riserva del Fondatore  2008 0,75 l",NULL,1,0
45829,"Ferrari Giulio Ferrari Rosé Riserva del Fondatore  2008 0,75 l",NULL,1,0
45830,"Schloss Gobelsburg Tradition Heritage Cuvee 50 Jahre NV 1,5 l",NULL,1,0
45831,"Schloss Gobelsburg Tradition Heritage Cuvee 50 Jahre NV 1,5 l",NULL,1,0
45832,"Schloss Gobelsburg Tradition Heritage Cuvee 50 Jahre NV 1,5 l",NULL,1,0
45833,"Knoll, Emmerich Dürnsteiner Schütt Riesling Smaragd 2018 3,0 l",1,1,93
45834,"Knoll, Emmerich Loibner Grüner Veltliner Vinothekfüllung Smaragd 2018 3,0 l",1,1,90
45835,"Chateau Leoville Las Cases 1991 0,75 l(1)",1,1,90
45836,"Chateau d´ Yquem 1988 0,75 l",1,1,96
45837,"Chateau d´ Yquem Ygrec 1988 0,75 l",NULL,NULL,0
45838,"Conterno, Giacomo Barolo Riserva Monfortino  1982 0,75 l",1,1,91
45839,"Giacosa, Bruno Barbaresco Santo Stefano di Neive 1987 0,75 l",NULL,1,0
45840,"Giacosa, Bruno Barbaresco Santo Stefano di Neive Riserva 1982 0,75 l",1,1,93
45841,"Giacosa, Bruno Barbaresco Santo Stefano di Neive Riserva 1985 0,75 l",1,1,96
45842,"Giacosa, Bruno Barolo Villero di Castiglione Falletto 1982 0,75 l",NULL,1,0
45843,"Giacosa, Bruno Barolo Villero di Castiglione Falletto 1985 0,75 l",NULL,1,0
45844,"Ornellaia 1988 0,75 l",1,1,92
